datasource,week,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,20200713,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200713,none,no_dose,40-49,L5,0,0,0,343715.11
TEST,20200713,none,no_dose,80+,L5,0,0,0,549944.17
TEST,20200713,none,no_dose,70-79,L5,0,0,0,450623.15
TEST,20200713,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200713,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200713,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200713,none,no_dose,12-17,L5,0,0,0,874911.18
TEST,20200713,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200713,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200713,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200720,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200720,none,no_dose,40-49,L5,0,0,0,343715.11
TEST,20200720,none,no_dose,80+,L5,0,0,0,549944.17
TEST,20200720,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200720,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200720,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200720,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200720,none,no_dose,12-17,L5,0,0,0,874911.18
TEST,20200720,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200720,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200720,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200727,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200727,none,no_dose,40-49,L5,0,0,0,343715.11
TEST,20200727,none,no_dose,80+,L5,0,0,0,549944.17
TEST,20200727,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200727,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200727,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200727,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200727,none,no_dose,12-17,L5,0,0,0,874911.18
TEST,20200727,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200727,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200727,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200803,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200803,none,no_dose,40-49,L5,0,0,0,343715.11
TEST,20200803,none,no_dose,80+,L5,0,0,0,549944.17
TEST,20200803,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200803,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200803,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200803,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200803,none,no_dose,12-17,L5,0,0,0,874911.18
TEST,20200803,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200803,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200803,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200810,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200810,none,no_dose,40-49,L5,0,0,0,343715.11
TEST,20200810,none,no_dose,80+,L5,0,0,0,554470.46
TEST,20200810,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200810,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200810,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200810,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200810,none,no_dose,12-17,L5,0,0,0,874911.18
TEST,20200810,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200810,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200810,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200817,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200817,none,no_dose,40-49,L5,0,0,0,343715.11
TEST,20200817,none,no_dose,80+,L5,0,0,0,566119
TEST,20200817,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200817,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200817,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200817,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200817,none,no_dose,12-17,L5,0,0,0,874911.18
TEST,20200817,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200817,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200817,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200824,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200824,none,no_dose,40-49,L5,0,0,0,343715.11
TEST,20200824,none,no_dose,80+,L5,0,0,0,566119
TEST,20200824,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200824,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200824,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200824,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200824,none,no_dose,12-17,L5,0,0,0,874911.18
TEST,20200824,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200824,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200824,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200831,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200831,none,no_dose,40-49,L5,0,0,0,346365.87
TEST,20200831,none,no_dose,80+,L5,0,0,0,566119
TEST,20200831,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200831,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200831,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200831,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200831,none,no_dose,12-17,L5,0,0,0,874911.18
TEST,20200831,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200831,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200831,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200907,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200907,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20200907,none,no_dose,80+,L5,0,0,0,566119
TEST,20200907,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200907,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200907,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200907,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200907,none,no_dose,12-17,L5,0,0,0,916573.62
TEST,20200907,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200907,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200907,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200914,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200914,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20200914,none,no_dose,80+,L5,0,0,0,566119
TEST,20200914,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200914,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200914,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200914,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200914,none,no_dose,12-17,L5,0,0,0,916573.62
TEST,20200914,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200914,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200914,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200921,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200921,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20200921,none,no_dose,80+,L5,0,0,0,566119
TEST,20200921,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200921,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200921,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200921,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200921,none,no_dose,12-17,L5,0,0,0,916573.62
TEST,20200921,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200921,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200921,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20200928,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20200928,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20200928,none,no_dose,80+,L5,0,0,0,566119
TEST,20200928,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20200928,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20200928,none,no_dose,60-69,L5,0,0,0,384960.92
TEST,20200928,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20200928,none,no_dose,12-17,L5,0,0,0,916573.62
TEST,20200928,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20200928,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20200928,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20201005,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201005,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20201005,none,no_dose,80+,L5,0,0,0,566119
TEST,20201005,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20201005,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201005,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201005,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201005,none,no_dose,12-17,L5,0,0,0,916573.62
TEST,20201005,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20201005,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201005,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20201012,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201012,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20201012,none,no_dose,80+,L5,0,0,0,573346.05
TEST,20201012,none,no_dose,70-79,L5,0,0,0,458286.81
TEST,20201012,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201012,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201012,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201012,none,no_dose,12-17,L5,0,0,0,916573.62
TEST,20201012,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20201012,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201012,none,no_dose,0-4,L5,0,0,0,4812011.5
TEST,20201019,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201019,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20201019,none,no_dose,70-79,L5,0,0,0,467834.45
TEST,20201019,none,no_dose,80+,L5,0,0,0,601501.44
TEST,20201019,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201019,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201019,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201019,none,no_dose,12-17,L5,0,0,0,916573.62
TEST,20201019,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20201019,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201019,none,no_dose,0-4,L5,0,0,0,5182166.23
TEST,20201026,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201026,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20201026,none,no_dose,70-79,L5,0,0,0,469464.54
TEST,20201026,none,no_dose,80+,L5,0,0,0,612437.83
TEST,20201026,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201026,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201026,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201026,none,no_dose,12-17,L5,0,0,0,935668.9
TEST,20201026,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20201026,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201026,none,no_dose,0-4,L5,0,0,0,6416015.34
TEST,20201102,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201102,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20201102,none,no_dose,70-79,L5,0,0,0,469464.54
TEST,20201102,none,no_dose,80+,L5,0,0,0,620904.71
TEST,20201102,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201102,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201102,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201102,none,no_dose,12-17,L5,0,0,0,962402.3
TEST,20201102,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20201102,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201102,none,no_dose,0-4,L5,0,0,0,6416015.34
TEST,20201109,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201109,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20201109,none,no_dose,70-79,L5,0,0,0,477788.38
TEST,20201109,none,no_dose,80+,L5,0,0,0,620904.71
TEST,20201109,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201109,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201109,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201109,none,no_dose,12-17,L5,0,0,0,962402.3
TEST,20201109,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20201109,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201109,none,no_dose,0-4,L5,0,0,0,6416015.34
TEST,20201116,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201116,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20201116,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20201116,none,no_dose,80+,L5,0,0,0,620904.71
TEST,20201116,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201116,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201116,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201116,none,no_dose,12-17,L5,0,0,0,962402.3
TEST,20201116,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20201116,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201116,none,no_dose,0-4,L5,0,0,0,6416015.34
TEST,20201123,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201123,none,no_dose,40-49,L5,0,0,0,349964.47
TEST,20201123,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20201123,none,no_dose,80+,L5,0,0,0,623779.27
TEST,20201123,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201123,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201123,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201123,none,no_dose,12-17,L5,0,0,0,962402.3
TEST,20201123,none,no_dose,30-39,L5,0,0,0,469464.54
TEST,20201123,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201123,none,no_dose,0-4,L5,0,0,0,6416015.34
TEST,20201130,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201130,none,no_dose,40-49,L5,0,0,0,351791.96
TEST,20201130,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20201130,none,no_dose,80+,L5,0,0,0,641601.53
TEST,20201130,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201130,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201130,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201130,none,no_dose,12-17,L5,0,0,0,962402.3
TEST,20201130,none,no_dose,30-39,L5,0,0,0,474423.67
TEST,20201130,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201130,none,no_dose,0-4,L5,0,0,0,6416015.34
TEST,20201207,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201207,none,no_dose,40-49,L5,0,0,0,357390.77
TEST,20201207,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20201207,none,no_dose,80+,L5,0,0,0,641601.53
TEST,20201207,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201207,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201207,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201207,none,no_dose,12-17,L5,0,0,0,990708.25
TEST,20201207,none,no_dose,30-39,L5,0,0,0,481201.15
TEST,20201207,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201207,none,no_dose,0-4,L5,0,0,0,6416015.34
TEST,20201214,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201214,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20201214,none,no_dose,80+,L5,0,0,0,641601.53
TEST,20201214,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201214,none,no_dose,40-49,L5,0,0,0,363170.68
TEST,20201214,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201214,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201214,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20201214,none,no_dose,30-39,L5,0,0,0,481201.15
TEST,20201214,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201214,none,no_dose,0-4,L5,0,0,0,6416015.34
TEST,20201221,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201221,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20201221,none,no_dose,80+,L5,0,0,0,641601.53
TEST,20201221,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201221,none,no_dose,40-49,L5,0,0,0,363170.68
TEST,20201221,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201221,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201221,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20201221,none,no_dose,30-39,L5,0,0,0,481201.15
TEST,20201221,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201221,none,no_dose,0-4,L5,0,0,0,8421020.13
TEST,20201228,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20201228,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20201228,none,no_dose,80+,L5,0,0,0,641601.53
TEST,20201228,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20201228,none,no_dose,40-49,L5,0,0,0,363170.68
TEST,20201228,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20201228,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20201228,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20201228,none,no_dose,30-39,L5,0,0,0,481201.15
TEST,20201228,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20201228,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210104,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210104,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20210104,none,no_dose,80+,L5,0,0,0,641601.53
TEST,20210104,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20210104,none,no_dose,40-49,L5,0,0,0,366131.31
TEST,20210104,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20210104,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20210104,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210104,none,no_dose,30-39,L5,0,0,0,481201.15
TEST,20210104,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210104,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210104,Pfizer,1,40-49,L5,0,0,0,44912107.35
TEST,20210111,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210111,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20210111,none,no_dose,80+,L5,0,0,0,641601.53
TEST,20210111,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20210111,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210111,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20210111,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20210111,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210111,none,no_dose,30-39,L5,0,0,0,481201.15
TEST,20210111,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210111,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210111,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210118,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210118,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20210118,none,no_dose,80+,L5,0,0,0,641601.53
TEST,20210118,none,no_dose,25-29,L5,0,0,0,1480618.92
TEST,20210118,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210118,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20210118,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20210118,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210118,none,no_dose,30-39,L5,0,0,0,481201.15
TEST,20210118,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210118,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210118,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210125,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210125,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20210125,none,no_dose,80+,L5,0,0,0,641601.53
TEST,20210125,none,no_dose,25-29,L5,0,0,0,1497070.25
TEST,20210125,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210125,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20210125,none,no_dose,50-59,L5,0,0,0,287284.27
TEST,20210125,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210125,none,no_dose,30-39,L5,0,0,0,481201.15
TEST,20210125,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210125,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210125,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210201,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210201,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20210201,none,no_dose,80+,L5,0,0,0,654059.82
TEST,20210201,none,no_dose,25-29,L5,0,0,0,1604003.83
TEST,20210201,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210201,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20210201,none,no_dose,50-59,L5,0,0,0,288514.61
TEST,20210201,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210201,none,no_dose,30-39,L5,0,0,0,482925.89
TEST,20210201,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210201,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210201,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210201,Pfizer,1,30-39,L5,0,0,0,134736322.06
TEST,20210208,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210208,none,no_dose,70-79,L5,0,0,0,481201.15
TEST,20210208,none,no_dose,80+,L5,0,0,0,663725.72
TEST,20210208,none,no_dose,25-29,L5,0,0,0,1604003.83
TEST,20210208,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210208,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20210208,none,no_dose,50-59,L5,0,0,0,291637.06
TEST,20210208,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210208,none,no_dose,30-39,L5,0,0,0,493539.64
TEST,20210208,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210208,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210208,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210208,Pfizer,1,30-39,L5,0,0,0,19248046.01
TEST,20210215,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210215,none,no_dose,70-79,L5,0,0,0,493539.64
TEST,20210215,none,no_dose,80+,L5,0,0,0,663725.72
TEST,20210215,none,no_dose,25-29,L5,0,0,0,1604003.83
TEST,20210215,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210215,none,no_dose,60-69,L5,0,0,0,392817.27
TEST,20210215,none,no_dose,50-59,L5,0,0,0,291637.06
TEST,20210215,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210215,none,no_dose,30-39,L5,0,0,0,493539.64
TEST,20210215,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210215,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210215,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210215,Pfizer,1,30-39,L5,0,0,0,19248046.01
TEST,20210222,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210222,none,no_dose,70-79,L5,0,0,0,493539.64
TEST,20210222,none,no_dose,80+,L5,0,0,0,663725.72
TEST,20210222,none,no_dose,25-29,L5,0,0,0,1604003.83
TEST,20210222,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210222,none,no_dose,60-69,L5,1,106486.88,2696.01,593306.92
TEST,20210222,none,no_dose,50-59,L5,0,0,0,291637.06
TEST,20210222,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210222,none,no_dose,30-39,L5,0,0,0,493539.64
TEST,20210222,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210222,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210222,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210222,Pfizer,1,30-39,L5,0,0,0,19248046.01
TEST,20210301,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210301,none,no_dose,70-79,L5,0,0,0,502747.47
TEST,20210301,none,no_dose,80+,L5,0,0,0,663725.72
TEST,20210301,none,no_dose,25-29,L5,0,0,0,1604003.83
TEST,20210301,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210301,none,no_dose,60-69,L5,0,0,0,401000.96
TEST,20210301,none,no_dose,50-59,L5,0,0,0,294184.11
TEST,20210301,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210301,none,no_dose,30-39,L5,0,0,0,493539.64
TEST,20210301,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210301,Pfizer,1,50-59,L5,0,0,0,33684080.52
TEST,20210301,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210301,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210301,Pfizer,1,30-39,L5,0,0,0,19248046.01
TEST,20210308,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210308,none,no_dose,70-79,L5,0,0,0,506527.53
TEST,20210308,none,no_dose,80+,L5,0,0,0,680486.48
TEST,20210308,none,no_dose,25-29,L5,0,0,0,1604003.83
TEST,20210308,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210308,none,no_dose,60-69,L5,0,0,0,401000.96
TEST,20210308,none,no_dose,50-59,L5,0,0,0,305524.54
TEST,20210308,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210308,none,no_dose,30-39,L5,0,0,0,495354.13
TEST,20210308,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210308,Pfizer,1,50-59,L5,0,0,0,8421020.13
TEST,20210308,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210308,Pfizer,1,30-39,L5,0,0,0,16842040.26
TEST,20210308,Pfizer,1,80+,L5,0,0,0,26947264.41
TEST,20210308,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210315,none,no_dose,18-24,L5,0,0,0,962402.3
TEST,20210315,none,no_dose,70-79,L5,0,0,0,506527.53
TEST,20210315,none,no_dose,80+,L5,0,0,0,687430.21
TEST,20210315,none,no_dose,25-29,L5,0,0,0,1604003.83
TEST,20210315,none,no_dose,40-49,L5,0,0,0,370154.73
TEST,20210315,none,no_dose,60-69,L5,0,0,0,401000.96
TEST,20210315,none,no_dose,50-59,L5,0,0,0,319280.38
TEST,20210315,none,no_dose,12-17,L5,0,0,0,1013055.05
TEST,20210315,none,no_dose,30-39,L5,0,0,0,506527.53
TEST,20210315,none,no_dose,5-11,L5,0,0,0,1013055.05
TEST,20210315,Pfizer,1,50-59,L5,0,0,0,5182166.23
TEST,20210315,none,no_dose,0-4,L5,0,0,0,9624023
TEST,20210315,Pfizer,1,30-39,L5,0,0,0,13473632.21
TEST,20210315,Pfizer,1,80+,L5,0,0,0,19248046.01
TEST,20210315,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,20210315,Pfizer,2,30-39,L5,0,0,0,33684080.52
