datasource,week,vx_manufacturer,dose,birth_cohort,percentage,ageband
TEST,20210215,AstraZeneca,1,1960-1969,14.706,50-59
TEST,20210215,AstraZeneca,1,1970-1979,16.129,40-49
TEST,20210215,AstraZeneca,1,1980-1989,9.091,30-39
TEST,20210215,AstraZeneca,1,1990+,7.692,<30
TEST,20210215,AstraZeneca,1,<1940,0,80+
TEST,20210215,AstraZeneca,1,<1960,0,60+
TEST,20210215,AstraZeneca,1,all_birth_cohorts,3.438,all_birth_cohorts
TEST,20210215,AstraZeneca,2,1940-1949,0,70-79
TEST,20210215,AstraZeneca,2,1950-1959,0,60-69
TEST,20210215,AstraZeneca,2,1960-1969,0,50-59
TEST,20210215,AstraZeneca,2,1970-1979,0,40-49
TEST,20210215,AstraZeneca,2,1980-1989,0,30-39
TEST,20210215,AstraZeneca,2,1990+,0,<30
TEST,20210215,AstraZeneca,2,<1940,0,80+
TEST,20210215,AstraZeneca,2,<1960,0,60+
TEST,20210215,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210215,J&J,1,1940-1949,0,70-79
TEST,20210215,J&J,1,1950-1959,0,60-69
TEST,20210215,J&J,1,1960-1969,0,50-59
TEST,20210215,J&J,1,1970-1979,0,40-49
TEST,20210215,J&J,1,1980-1989,0,30-39
TEST,20210215,J&J,1,1990+,0,<30
TEST,20210215,J&J,1,<1940,0,80+
TEST,20210215,J&J,1,<1960,0,60+
TEST,20210215,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210215,J&J,2,1940-1949,0,70-79
TEST,20210215,J&J,2,1950-1959,0,60-69
TEST,20210215,J&J,2,1960-1969,0,50-59
TEST,20210215,J&J,2,1970-1979,0,40-49
TEST,20210215,J&J,2,1980-1989,0,30-39
TEST,20210215,J&J,2,1990+,0,<30
TEST,20210215,J&J,2,<1940,0,80+
TEST,20210215,J&J,2,<1960,0,60+
TEST,20210215,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210215,Moderna,1,1940-1949,0,70-79
TEST,20210215,Moderna,1,1950-1959,2.439,60-69
TEST,20210215,Moderna,1,1960-1969,2.941,50-59
TEST,20210215,Moderna,1,1970-1979,0,40-49
TEST,20210215,Moderna,1,1980-1989,9.091,30-39
TEST,20210215,Moderna,1,1990+,7.692,<30
TEST,20210215,Moderna,1,<1940,0,80+
TEST,20210215,Moderna,1,<1960,0.385,60+
TEST,20210215,Moderna,1,all_birth_cohorts,1.146,all_birth_cohorts
TEST,20210215,Moderna,2,1940-1949,0,70-79
TEST,20210215,Moderna,2,1950-1959,2.439,60-69
TEST,20210215,Moderna,2,1960-1969,0,50-59
TEST,20210215,Moderna,2,1970-1979,0,40-49
TEST,20210215,Moderna,2,1980-1989,9.091,30-39
TEST,20210215,Moderna,2,1990+,0,<30
TEST,20210215,Moderna,2,<1940,0,80+
TEST,20210215,Moderna,2,<1960,0.385,60+
TEST,20210215,Moderna,2,all_birth_cohorts,0.573,all_birth_cohorts
TEST,20210215,Pfizer,1,1940-1949,2.469,70-79
TEST,20210215,Pfizer,1,1950-1959,26.829,60-69
TEST,20210215,Pfizer,1,1960-1969,32.353,50-59
TEST,20210215,Pfizer,1,1970-1979,38.71,40-49
TEST,20210215,Pfizer,1,1980-1989,63.636,30-39
TEST,20210215,Pfizer,1,1990+,23.077,<30
TEST,20210215,Pfizer,1,<1940,2.899,80+
TEST,20210215,Pfizer,1,<1960,6.538,60+
TEST,20210215,Pfizer,1,all_birth_cohorts,14.327,all_birth_cohorts
TEST,20210215,Pfizer,2,1940-1949,1.235,70-79
TEST,20210215,Pfizer,2,1950-1959,19.512,60-69
TEST,20210215,Pfizer,2,1960-1969,14.706,50-59
TEST,20210215,Pfizer,2,1970-1979,25.806,40-49
TEST,20210215,Pfizer,2,1980-1989,36.364,30-39
TEST,20210215,Pfizer,2,1990+,23.077,<30
TEST,20210215,Pfizer,2,<1940,1.449,80+
TEST,20210215,Pfizer,2,<1960,4.231,60+
TEST,20210215,Pfizer,2,all_birth_cohorts,8.883,all_birth_cohorts
TEST,20210215,UKN,1,1940-1949,0,70-79
TEST,20210215,UKN,1,1950-1959,0,60-69
TEST,20210215,UKN,1,1960-1969,0,50-59
TEST,20210215,UKN,1,1970-1979,0,40-49
TEST,20210215,UKN,1,1980-1989,0,30-39
TEST,20210215,UKN,1,1990+,0,<30
TEST,20210215,UKN,1,<1940,0,80+
TEST,20210215,UKN,1,<1960,0,60+
TEST,20210215,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210215,UKN,2,1940-1949,0,70-79
TEST,20210215,UKN,2,1950-1959,0,60-69
TEST,20210215,UKN,2,1960-1969,0,50-59
TEST,20210215,UKN,2,1970-1979,0,40-49
TEST,20210215,UKN,2,1980-1989,0,30-39
TEST,20210215,UKN,2,1990+,0,<30
TEST,20210215,UKN,2,<1940,0,80+
TEST,20210215,UKN,2,<1960,0,60+
TEST,20210215,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210222,AstraZeneca,1,1940-1949,0,70-79
TEST,20210222,AstraZeneca,1,1950-1959,0,60-69
TEST,20210222,AstraZeneca,1,1960-1969,24.138,50-59
TEST,20210222,AstraZeneca,1,1970-1979,34.615,40-49
TEST,20210222,AstraZeneca,1,1980-1989,22.222,30-39
TEST,20210222,AstraZeneca,1,1990+,16.667,<30
TEST,20210222,AstraZeneca,1,<1940,0,80+
TEST,20210222,AstraZeneca,1,<1960,0,60+
TEST,20210222,AstraZeneca,1,all_birth_cohorts,6.024,all_birth_cohorts
TEST,20210222,AstraZeneca,2,1940-1949,0,70-79
TEST,20210222,AstraZeneca,2,1950-1959,0,60-69
TEST,20210222,AstraZeneca,2,1960-1969,0,50-59
TEST,20210222,AstraZeneca,2,1970-1979,0,40-49
TEST,20210222,AstraZeneca,2,1980-1989,0,30-39
TEST,20210222,AstraZeneca,2,1990+,0,<30
TEST,20210222,AstraZeneca,2,<1940,0,80+
TEST,20210222,AstraZeneca,2,<1960,0,60+
TEST,20210222,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210222,J&J,1,1940-1949,0,70-79
TEST,20210222,J&J,1,1950-1959,0,60-69
TEST,20210222,J&J,1,1960-1969,0,50-59
TEST,20210222,J&J,1,1970-1979,0,40-49
TEST,20210222,J&J,1,1980-1989,0,30-39
TEST,20210222,J&J,1,1990+,0,<30
TEST,20210222,J&J,1,<1940,0,80+
TEST,20210222,J&J,1,<1960,0,60+
TEST,20210222,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210222,J&J,2,1940-1949,0,70-79
TEST,20210222,J&J,2,1950-1959,0,60-69
TEST,20210222,J&J,2,1960-1969,0,50-59
TEST,20210222,J&J,2,1970-1979,0,40-49
TEST,20210222,J&J,2,1980-1989,0,30-39
TEST,20210222,J&J,2,1990+,0,<30
TEST,20210222,J&J,2,<1940,0,80+
TEST,20210222,J&J,2,<1960,0,60+
TEST,20210222,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210222,Moderna,1,1940-1949,0,70-79
TEST,20210222,Moderna,1,1950-1959,5,60-69
TEST,20210222,Moderna,1,1960-1969,3.448,50-59
TEST,20210222,Moderna,1,1970-1979,3.846,40-49
TEST,20210222,Moderna,1,1980-1989,11.111,30-39
TEST,20210222,Moderna,1,1990+,8.333,<30
TEST,20210222,Moderna,1,<1940,0,80+
TEST,20210222,Moderna,1,<1960,0.781,60+
TEST,20210222,Moderna,1,all_birth_cohorts,1.807,all_birth_cohorts
TEST,20210222,Moderna,2,1940-1949,0,70-79
TEST,20210222,Moderna,2,1950-1959,2.5,60-69
TEST,20210222,Moderna,2,1960-1969,3.448,50-59
TEST,20210222,Moderna,2,1970-1979,0,40-49
TEST,20210222,Moderna,2,1980-1989,11.111,30-39
TEST,20210222,Moderna,2,1990+,0,<30
TEST,20210222,Moderna,2,<1940,0,80+
TEST,20210222,Moderna,2,<1960,0.391,60+
TEST,20210222,Moderna,2,all_birth_cohorts,0.904,all_birth_cohorts
TEST,20210222,Pfizer,1,1940-1949,2.469,70-79
TEST,20210222,Pfizer,1,1950-1959,32.5,60-69
TEST,20210222,Pfizer,1,1960-1969,37.931,50-59
TEST,20210222,Pfizer,1,1970-1979,50,40-49
TEST,20210222,Pfizer,1,1980-1989,88.889,30-39
TEST,20210222,Pfizer,1,1990+,50,<30
TEST,20210222,Pfizer,1,<1940,3.704,80+
TEST,20210222,Pfizer,1,<1960,7.812,60+
TEST,20210222,Pfizer,1,all_birth_cohorts,17.47,all_birth_cohorts
TEST,20210222,Pfizer,2,1940-1949,1.235,70-79
TEST,20210222,Pfizer,2,1950-1959,22.5,60-69
TEST,20210222,Pfizer,2,1960-1969,20.69,50-59
TEST,20210222,Pfizer,2,1970-1979,30.769,40-49
TEST,20210222,Pfizer,2,1980-1989,44.444,30-39
TEST,20210222,Pfizer,2,1990+,25,<30
TEST,20210222,Pfizer,2,<1940,1.481,80+
TEST,20210222,Pfizer,2,<1960,4.688,60+
TEST,20210222,Pfizer,2,all_birth_cohorts,9.94,all_birth_cohorts
TEST,20210222,UKN,1,1940-1949,0,70-79
TEST,20210222,UKN,1,1950-1959,0,60-69
TEST,20210222,UKN,1,1960-1969,0,50-59
TEST,20210222,UKN,1,1970-1979,0,40-49
TEST,20210222,UKN,1,1980-1989,0,30-39
TEST,20210222,UKN,1,1990+,0,<30
TEST,20210222,UKN,1,<1940,0,80+
TEST,20210222,UKN,1,<1960,0,60+
TEST,20210222,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210222,UKN,2,1940-1949,0,70-79
TEST,20210222,UKN,2,1950-1959,0,60-69
TEST,20210222,UKN,2,1960-1969,0,50-59
TEST,20210222,UKN,2,1970-1979,0,40-49
TEST,20210222,UKN,2,1980-1989,0,30-39
TEST,20210222,UKN,2,1990+,0,<30
TEST,20210222,UKN,2,<1940,0,80+
TEST,20210222,UKN,2,<1960,0,60+
TEST,20210222,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210301,AstraZeneca,1,1940-1949,0,70-79
TEST,20210301,AstraZeneca,1,1950-1959,0,60-69
TEST,20210301,AstraZeneca,1,1960-1969,56.522,50-59
TEST,20210301,AstraZeneca,1,1970-1979,57.895,40-49
TEST,20210301,AstraZeneca,1,1980-1989,42.857,30-39
TEST,20210301,AstraZeneca,1,1990+,20,<30
TEST,20210301,AstraZeneca,1,<1940,0,80+
TEST,20210301,AstraZeneca,1,<1960,0,60+
TEST,20210301,AstraZeneca,1,all_birth_cohorts,9.355,all_birth_cohorts
TEST,20210301,AstraZeneca,2,1940-1949,0,70-79
TEST,20210301,AstraZeneca,2,1950-1959,0,60-69
TEST,20210301,AstraZeneca,2,1960-1969,0,50-59
TEST,20210301,AstraZeneca,2,1970-1979,0,40-49
TEST,20210301,AstraZeneca,2,1980-1989,0,30-39
TEST,20210301,AstraZeneca,2,1990+,0,<30
TEST,20210301,AstraZeneca,2,<1940,0,80+
TEST,20210301,AstraZeneca,2,<1960,0,60+
TEST,20210301,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210301,J&J,1,1940-1949,0,70-79
TEST,20210301,J&J,1,1950-1959,0,60-69
TEST,20210301,J&J,1,1960-1969,0,50-59
TEST,20210301,J&J,1,1970-1979,0,40-49
TEST,20210301,J&J,1,1980-1989,0,30-39
TEST,20210301,J&J,1,1990+,0,<30
TEST,20210301,J&J,1,<1940,0,80+
TEST,20210301,J&J,1,<1960,0,60+
TEST,20210301,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210301,J&J,2,1940-1949,0,70-79
TEST,20210301,J&J,2,1950-1959,0,60-69
TEST,20210301,J&J,2,1960-1969,0,50-59
TEST,20210301,J&J,2,1970-1979,0,40-49
TEST,20210301,J&J,2,1980-1989,0,30-39
TEST,20210301,J&J,2,1990+,0,<30
TEST,20210301,J&J,2,<1940,0,80+
TEST,20210301,J&J,2,<1960,0,60+
TEST,20210301,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210301,Moderna,1,1940-1949,0,70-79
TEST,20210301,Moderna,1,1950-1959,5.405,60-69
TEST,20210301,Moderna,1,1960-1969,4.348,50-59
TEST,20210301,Moderna,1,1970-1979,5.263,40-49
TEST,20210301,Moderna,1,1980-1989,14.286,30-39
TEST,20210301,Moderna,1,1990+,10,<30
TEST,20210301,Moderna,1,<1940,0,80+
TEST,20210301,Moderna,1,<1960,0.797,60+
TEST,20210301,Moderna,1,all_birth_cohorts,1.935,all_birth_cohorts
TEST,20210301,Moderna,2,1940-1949,0,70-79
TEST,20210301,Moderna,2,1950-1959,2.703,60-69
TEST,20210301,Moderna,2,1960-1969,4.348,50-59
TEST,20210301,Moderna,2,1970-1979,0,40-49
TEST,20210301,Moderna,2,1980-1989,14.286,30-39
TEST,20210301,Moderna,2,1990+,0,<30
TEST,20210301,Moderna,2,<1940,0,80+
TEST,20210301,Moderna,2,<1960,0.398,60+
TEST,20210301,Moderna,2,all_birth_cohorts,0.968,all_birth_cohorts
TEST,20210301,Pfizer,1,1940-1949,2.5,70-79
TEST,20210301,Pfizer,1,1950-1959,35.135,60-69
TEST,20210301,Pfizer,1,1960-1969,47.826,50-59
TEST,20210301,Pfizer,1,1970-1979,73.684,40-49
TEST,20210301,Pfizer,1,1980-1989,114.286,30-39
TEST,20210301,Pfizer,1,1990+,60,<30
TEST,20210301,Pfizer,1,<1940,12.687,80+
TEST,20210301,Pfizer,1,<1960,12.749,60+
TEST,20210301,Pfizer,1,all_birth_cohorts,22.903,all_birth_cohorts
TEST,20210301,Pfizer,2,1940-1949,1.25,70-79
TEST,20210301,Pfizer,2,1950-1959,29.73,60-69
TEST,20210301,Pfizer,2,1960-1969,30.435,50-59
TEST,20210301,Pfizer,2,1970-1979,42.105,40-49
TEST,20210301,Pfizer,2,1980-1989,71.429,30-39
TEST,20210301,Pfizer,2,1990+,30,<30
TEST,20210301,Pfizer,2,<1940,1.493,80+
TEST,20210301,Pfizer,2,<1960,5.578,60+
TEST,20210301,Pfizer,2,all_birth_cohorts,11.935,all_birth_cohorts
TEST,20210301,UKN,1,1940-1949,0,70-79
TEST,20210301,UKN,1,1950-1959,0,60-69
TEST,20210301,UKN,1,1960-1969,0,50-59
TEST,20210301,UKN,1,1970-1979,0,40-49
TEST,20210301,UKN,1,1980-1989,0,30-39
TEST,20210301,UKN,1,1990+,0,<30
TEST,20210301,UKN,1,<1940,0,80+
TEST,20210301,UKN,1,<1960,0,60+
TEST,20210301,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210301,UKN,2,1940-1949,0,70-79
TEST,20210301,UKN,2,1950-1959,0,60-69
TEST,20210301,UKN,2,1960-1969,0,50-59
TEST,20210301,UKN,2,1970-1979,0,40-49
TEST,20210301,UKN,2,1980-1989,0,30-39
TEST,20210301,UKN,2,1990+,0,<30
TEST,20210301,UKN,2,<1940,0,80+
TEST,20210301,UKN,2,<1960,0,60+
TEST,20210301,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210308,AstraZeneca,1,1940-1949,0,70-79
TEST,20210308,AstraZeneca,1,1950-1959,2.857,60-69
TEST,20210308,AstraZeneca,1,1960-1969,106.667,50-59
TEST,20210308,AstraZeneca,1,1970-1979,57.895,40-49
TEST,20210308,AstraZeneca,1,1980-1989,60,30-39
TEST,20210308,AstraZeneca,1,1990+,20,<30
TEST,20210308,AstraZeneca,1,<1940,0,80+
TEST,20210308,AstraZeneca,1,<1960,0.402,60+
TEST,20210308,AstraZeneca,1,all_birth_cohorts,11.074,all_birth_cohorts
TEST,20210308,AstraZeneca,2,1940-1949,0,70-79
TEST,20210308,AstraZeneca,2,1950-1959,0,60-69
TEST,20210308,AstraZeneca,2,1960-1969,0,50-59
TEST,20210308,AstraZeneca,2,1970-1979,0,40-49
TEST,20210308,AstraZeneca,2,1980-1989,0,30-39
TEST,20210308,AstraZeneca,2,1990+,0,<30
TEST,20210308,AstraZeneca,2,<1940,0,80+
TEST,20210308,AstraZeneca,2,<1960,0,60+
TEST,20210308,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210308,J&J,1,1940-1949,0,70-79
TEST,20210308,J&J,1,1950-1959,0,60-69
TEST,20210308,J&J,1,1960-1969,0,50-59
TEST,20210308,J&J,1,1970-1979,0,40-49
TEST,20210308,J&J,1,1980-1989,0,30-39
TEST,20210308,J&J,1,1990+,0,<30
TEST,20210308,J&J,1,<1940,0,80+
TEST,20210308,J&J,1,<1960,0,60+
TEST,20210308,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210308,J&J,2,1940-1949,0,70-79
TEST,20210308,J&J,2,1950-1959,0,60-69
TEST,20210308,J&J,2,1960-1969,0,50-59
TEST,20210308,J&J,2,1970-1979,0,40-49
TEST,20210308,J&J,2,1980-1989,0,30-39
TEST,20210308,J&J,2,1990+,0,<30
TEST,20210308,J&J,2,<1940,0,80+
TEST,20210308,J&J,2,<1960,0,60+
TEST,20210308,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210308,Moderna,1,1940-1949,0,70-79
TEST,20210308,Moderna,1,1950-1959,5.714,60-69
TEST,20210308,Moderna,1,1960-1969,13.333,50-59
TEST,20210308,Moderna,1,1970-1979,5.263,40-49
TEST,20210308,Moderna,1,1980-1989,20,30-39
TEST,20210308,Moderna,1,1990+,10,<30
TEST,20210308,Moderna,1,<1940,0,80+
TEST,20210308,Moderna,1,<1960,0.803,60+
TEST,20210308,Moderna,1,all_birth_cohorts,2.349,all_birth_cohorts
TEST,20210308,Moderna,2,1940-1949,0,70-79
TEST,20210308,Moderna,2,1950-1959,2.857,60-69
TEST,20210308,Moderna,2,1960-1969,6.667,50-59
TEST,20210308,Moderna,2,1970-1979,0,40-49
TEST,20210308,Moderna,2,1980-1989,20,30-39
TEST,20210308,Moderna,2,1990+,0,<30
TEST,20210308,Moderna,2,<1940,0,80+
TEST,20210308,Moderna,2,<1960,0.402,60+
TEST,20210308,Moderna,2,all_birth_cohorts,1.007,all_birth_cohorts
TEST,20210308,Pfizer,1,1940-1949,3.75,70-79
TEST,20210308,Pfizer,1,1950-1959,37.143,60-69
TEST,20210308,Pfizer,1,1960-1969,80,50-59
TEST,20210308,Pfizer,1,1970-1979,73.684,40-49
TEST,20210308,Pfizer,1,1980-1989,180,30-39
TEST,20210308,Pfizer,1,1990+,60,<30
TEST,20210308,Pfizer,1,<1940,32.09,80+
TEST,20210308,Pfizer,1,<1960,23.695,60+
TEST,20210308,Pfizer,1,all_birth_cohorts,33.557,all_birth_cohorts
TEST,20210308,Pfizer,2,1940-1949,2.5,70-79
TEST,20210308,Pfizer,2,1950-1959,31.429,60-69
TEST,20210308,Pfizer,2,1960-1969,60,50-59
TEST,20210308,Pfizer,2,1970-1979,57.895,40-49
TEST,20210308,Pfizer,2,1980-1989,100,30-39
TEST,20210308,Pfizer,2,1990+,30,<30
TEST,20210308,Pfizer,2,<1940,1.493,80+
TEST,20210308,Pfizer,2,<1960,6.024,60+
TEST,20210308,Pfizer,2,all_birth_cohorts,14.43,all_birth_cohorts
TEST,20210308,UKN,1,1940-1949,0,70-79
TEST,20210308,UKN,1,1950-1959,0,60-69
TEST,20210308,UKN,1,1960-1969,0,50-59
TEST,20210308,UKN,1,1970-1979,0,40-49
TEST,20210308,UKN,1,1980-1989,0,30-39
TEST,20210308,UKN,1,1990+,0,<30
TEST,20210308,UKN,1,<1940,0,80+
TEST,20210308,UKN,1,<1960,0,60+
TEST,20210308,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210308,UKN,2,1940-1949,0,70-79
TEST,20210308,UKN,2,1950-1959,0,60-69
TEST,20210308,UKN,2,1960-1969,0,50-59
TEST,20210308,UKN,2,1970-1979,0,40-49
TEST,20210308,UKN,2,1980-1989,0,30-39
TEST,20210308,UKN,2,1990+,0,<30
TEST,20210308,UKN,2,<1940,0,80+
TEST,20210308,UKN,2,<1960,0,60+
TEST,20210308,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210315,AstraZeneca,1,1940-1949,5.063,70-79
TEST,20210315,AstraZeneca,1,1950-1959,6.25,60-69
TEST,20210315,AstraZeneca,1,1960-1969,188.889,50-59
TEST,20210315,AstraZeneca,1,1970-1979,85.714,40-49
TEST,20210315,AstraZeneca,1,1980-1989,75,30-39
TEST,20210315,AstraZeneca,1,1990+,22.222,<30
TEST,20210315,AstraZeneca,1,<1940,0,80+
TEST,20210315,AstraZeneca,1,<1960,2.49,60+
TEST,20210315,AstraZeneca,1,all_birth_cohorts,14.44,all_birth_cohorts
TEST,20210315,AstraZeneca,2,1940-1949,0,70-79
TEST,20210315,AstraZeneca,2,1950-1959,0,60-69
TEST,20210315,AstraZeneca,2,1960-1969,0,50-59
TEST,20210315,AstraZeneca,2,1970-1979,0,40-49
TEST,20210315,AstraZeneca,2,1980-1989,0,30-39
TEST,20210315,AstraZeneca,2,1990+,0,<30
TEST,20210315,AstraZeneca,2,<1940,0,80+
TEST,20210315,AstraZeneca,2,<1960,0,60+
TEST,20210315,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210315,J&J,1,1940-1949,0,70-79
TEST,20210315,J&J,1,1950-1959,0,60-69
TEST,20210315,J&J,1,1960-1969,0,50-59
TEST,20210315,J&J,1,1970-1979,0,40-49
TEST,20210315,J&J,1,1980-1989,0,30-39
TEST,20210315,J&J,1,1990+,0,<30
TEST,20210315,J&J,1,<1940,0,80+
TEST,20210315,J&J,1,<1960,0,60+
TEST,20210315,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210315,J&J,2,1940-1949,0,70-79
TEST,20210315,J&J,2,1950-1959,0,60-69
TEST,20210315,J&J,2,1960-1969,0,50-59
TEST,20210315,J&J,2,1970-1979,0,40-49
TEST,20210315,J&J,2,1980-1989,0,30-39
TEST,20210315,J&J,2,1990+,0,<30
TEST,20210315,J&J,2,<1940,0,80+
TEST,20210315,J&J,2,<1960,0,60+
TEST,20210315,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210315,Moderna,1,1940-1949,0,70-79
TEST,20210315,Moderna,1,1950-1959,9.375,60-69
TEST,20210315,Moderna,1,1960-1969,33.333,50-59
TEST,20210315,Moderna,1,1970-1979,14.286,40-49
TEST,20210315,Moderna,1,1980-1989,25,30-39
TEST,20210315,Moderna,1,1990+,22.222,<30
TEST,20210315,Moderna,1,<1940,0,80+
TEST,20210315,Moderna,1,<1960,1.245,60+
TEST,20210315,Moderna,1,all_birth_cohorts,3.971,all_birth_cohorts
TEST,20210315,Moderna,2,1940-1949,0,70-79
TEST,20210315,Moderna,2,1950-1959,6.25,60-69
TEST,20210315,Moderna,2,1960-1969,11.111,50-59
TEST,20210315,Moderna,2,1970-1979,7.143,40-49
TEST,20210315,Moderna,2,1980-1989,25,30-39
TEST,20210315,Moderna,2,1990+,0,<30
TEST,20210315,Moderna,2,<1940,0,80+
TEST,20210315,Moderna,2,<1960,0.83,60+
TEST,20210315,Moderna,2,all_birth_cohorts,1.805,all_birth_cohorts
TEST,20210315,Pfizer,1,1940-1949,5.063,70-79
TEST,20210315,Pfizer,1,1950-1959,40.625,60-69
TEST,20210315,Pfizer,1,1960-1969,144.444,50-59
TEST,20210315,Pfizer,1,1970-1979,114.286,40-49
TEST,20210315,Pfizer,1,1980-1989,225,30-39
TEST,20210315,Pfizer,1,1990+,66.667,<30
TEST,20210315,Pfizer,1,<1940,40.769,80+
TEST,20210315,Pfizer,1,<1960,29.046,60+
TEST,20210315,Pfizer,1,all_birth_cohorts,41.155,all_birth_cohorts
TEST,20210315,Pfizer,2,1940-1949,2.532,70-79
TEST,20210315,Pfizer,2,1950-1959,40.625,60-69
TEST,20210315,Pfizer,2,1960-1969,100,50-59
TEST,20210315,Pfizer,2,1970-1979,85.714,40-49
TEST,20210315,Pfizer,2,1980-1989,125,30-39
TEST,20210315,Pfizer,2,1990+,55.556,<30
TEST,20210315,Pfizer,2,<1940,1.538,80+
TEST,20210315,Pfizer,2,<1960,7.054,60+
TEST,20210315,Pfizer,2,all_birth_cohorts,17.329,all_birth_cohorts
TEST,20210315,UKN,1,1940-1949,0,70-79
TEST,20210315,UKN,1,1950-1959,0,60-69
TEST,20210315,UKN,1,1960-1969,0,50-59
TEST,20210315,UKN,1,1970-1979,0,40-49
TEST,20210315,UKN,1,1980-1989,0,30-39
TEST,20210315,UKN,1,1990+,0,<30
TEST,20210315,UKN,1,<1940,0,80+
TEST,20210315,UKN,1,<1960,0,60+
TEST,20210315,UKN,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210315,UKN,2,1940-1949,0,70-79
TEST,20210315,UKN,2,1950-1959,0,60-69
TEST,20210315,UKN,2,1960-1969,0,50-59
TEST,20210315,UKN,2,1970-1979,0,40-49
TEST,20210315,UKN,2,1980-1989,0,30-39
TEST,20210315,UKN,2,1990+,0,<30
TEST,20210315,UKN,2,<1940,0,80+
TEST,20210315,UKN,2,<1960,0,60+
TEST,20210315,UKN,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210322,AstraZeneca,1,1940-1949,15.278,70-79
TEST,20210322,AstraZeneca,1,1950-1959,7.407,60-69
TEST,20210322,AstraZeneca,1,1960-1969,242.857,50-59
TEST,20210322,AstraZeneca,1,1970-1979,120,40-49
TEST,20210322,AstraZeneca,1,1980-1989,75,30-39
TEST,20210322,AstraZeneca,1,1990+,33.333,<30
TEST,20210322,AstraZeneca,1,<1940,0,80+
TEST,20210322,AstraZeneca,1,<1960,5.752,60+
TEST,20210322,AstraZeneca,1,all_birth_cohorts,18.577,all_birth_cohorts
TEST,20210322,AstraZeneca,2,1940-1949,0,70-79
TEST,20210322,AstraZeneca,2,1950-1959,0,60-69
TEST,20210322,AstraZeneca,2,1960-1969,0,50-59
TEST,20210322,AstraZeneca,2,1970-1979,0,40-49
TEST,20210322,AstraZeneca,2,1980-1989,0,30-39
TEST,20210322,AstraZeneca,2,1990+,0,<30
TEST,20210322,AstraZeneca,2,<1940,0,80+
TEST,20210322,AstraZeneca,2,<1960,0,60+
TEST,20210322,AstraZeneca,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210322,J&J,1,1940-1949,0,70-79
TEST,20210322,J&J,1,1950-1959,0,60-69
TEST,20210322,J&J,1,1960-1969,0,50-59
TEST,20210322,J&J,1,1970-1979,0,40-49
TEST,20210322,J&J,1,1980-1989,0,30-39
TEST,20210322,J&J,1,1990+,0,<30
TEST,20210322,J&J,1,<1940,0,80+
TEST,20210322,J&J,1,<1960,0,60+
TEST,20210322,J&J,1,all_birth_cohorts,0,all_birth_cohorts
TEST,20210322,J&J,2,1940-1949,0,70-79
TEST,20210322,J&J,2,1950-1959,0,60-69
TEST,20210322,J&J,2,1960-1969,0,50-59
TEST,20210322,J&J,2,1970-1979,0,40-49
TEST,20210322,J&J,2,1980-1989,0,30-39
TEST,20210322,J&J,2,1990+,0,<30
TEST,20210322,J&J,2,<1940,0,80+
TEST,20210322,J&J,2,<1960,0,60+
TEST,20210322,J&J,2,all_birth_cohorts,0,all_birth_cohorts
TEST,20210322,Moderna,1,1940-1949,2.778,70-79
TEST,20210322,Moderna,1,1950-1959,22.222,60-69
TEST,20210322,Moderna,1,1960-1969,42.857,50-59
TEST,20210322,Moderna,1,1970-1979,30,40-49
TEST,20210322,Moderna,1,1980-1989,25,30-39
TEST,20210322,Moderna,1,1990+,33.333,<30
TEST,20210322,Moderna,1,<1940,0.787,80+
TEST,20210322,Moderna,1,<1960,3.982,60+
TEST,20210322,Moderna,1,all_birth_cohorts,7.115,all_birth_cohorts
TEST,20210322,Moderna,2,1940-1949,0,70-79
TEST,20210322,Moderna,2,1950-1959,7.407,60-69
