datasource,week_since_vaccination,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,10,Pfizer,1,80+,L5,0,0,0,345477.75
TEST,11,Pfizer,1,80+,L5,0,0,0,441758.43
TEST,1,Pfizer,1,18-24,L5,0,0,0,235553.01
TEST,2,Pfizer,1,18-24,L5,0,0,0,368132.03
TEST,3,Pfizer,1,18-24,L5,0,0,0,635548.69
TEST,8,AstraZeneca,1,60-69,L5,0,0,0,278380.83
TEST,9,AstraZeneca,1,60-69,L5,0,0,0,335164.98
TEST,10,AstraZeneca,1,60-69,L5,0,0,0,382773.64
TEST,11,AstraZeneca,1,60-69,L5,0,0,0,441758.43
TEST,12,AstraZeneca,1,60-69,L5,0,0,0,585810.1
TEST,1,AstraZeneca,2,60-69,L5,0,0,0,1028521.54
TEST,3,Moderna,1,30-39,L5,0,0,0,541109.73
TEST,4,Moderna,1,30-39,L5,0,0,0,1347363.22
TEST,1,Moderna,2,30-39,L5,0,0,0,2406005.75
TEST,2,Moderna,2,30-39,L5,0,0,0,2406005.75
TEST,3,Moderna,2,30-39,L5,0,0,0,2406005.75
TEST,4,Moderna,2,30-39,L5,0,0,0,2994140.49
TEST,1,Pfizer,1,30-39,L5,0,0,0,114766.88
TEST,2,Pfizer,1,30-39,L5,0,0,0,137908.21
TEST,3,Pfizer,1,30-39,L5,0,0,0,209217.89
TEST,1,Pfizer,2,30-39,L5,0,0,0,488175.08
TEST,2,Pfizer,2,30-39,L5,0,0,0,543291.62
TEST,3,Pfizer,2,30-39,L5,0,0,0,566119
TEST,4,Pfizer,2,30-39,L5,0,0,0,585810.1
TEST,5,Pfizer,2,30-39,L5,0,0,0,609666.62
TEST,6,Pfizer,2,30-39,L5,0,0,0,632564.89
TEST,7,Pfizer,2,30-39,L5,0,0,0,698115.66
TEST,8,Pfizer,2,30-39,L5,0,0,0,752716.88
TEST,9,Pfizer,2,30-39,L5,0,0,0,802001.92
TEST,10,Pfizer,2,30-39,L5,0,0,0,797256.34
TEST,11,Pfizer,2,30-39,L5,0,0,0,836871.57
TEST,12,Pfizer,2,30-39,L5,0,0,0,836871.57
TEST,13,Pfizer,2,30-39,L5,0,0,0,836871.57
TEST,14,Pfizer,2,30-39,L5,0,0,0,892293.52
TEST,15,Pfizer,2,30-39,L5,0,0,0,922851.52
TEST,16,Pfizer,2,30-39,L5,0,0,0,983476.8
TEST,17,Pfizer,2,30-39,L5,0,0,0,1513891.26
TEST,18,Pfizer,2,30-39,L5,0,0,0,1749822.36
TEST,19,Pfizer,2,30-39,L5,0,0,0,1749822.36
TEST,20,Pfizer,2,30-39,L5,0,0,0,1772846.34
TEST,21,Pfizer,2,30-39,L5,0,0,0,1952700.32
TEST,22,Pfizer,2,30-39,L5,0,0,0,3368408.05
TEST,1,Moderna,1,25-29,L5,0,0,0,1749822.36
TEST,2,Moderna,1,25-29,L5,0,0,0,1845703.04
TEST,7,Pfizer,2,50-59,L5,0,0,0,329428.66
TEST,8,Pfizer,2,50-59,L5,0,0,0,356445.3
TEST,9,Pfizer,2,50-59,L5,0,0,0,363170.68
TEST,10,Pfizer,2,50-59,L5,0,0,0,370154.73
TEST,11,Pfizer,2,50-59,L5,0,0,0,373230.81
TEST,12,Pfizer,2,50-59,L5,0,0,0,377412.67
TEST,13,Pfizer,2,50-59,L5,0,0,0,380611.08
TEST,14,Pfizer,2,50-59,L5,0,0,0,392817.27
TEST,15,Pfizer,2,50-59,L5,0,0,0,407058.37
TEST,16,Pfizer,2,50-59,L5,0,0,0,464608.01
TEST,17,Pfizer,2,50-59,L5,0,0,0,638560.77
TEST,18,Pfizer,2,50-59,L5,0,0,0,821562.94
TEST,19,Pfizer,2,50-59,L5,0,0,0,916573.62
TEST,20,Pfizer,2,50-59,L5,0,0,0,916573.62
TEST,21,Pfizer,2,50-59,L5,0,0,0,1020729.71
TEST,1,AstraZeneca,1,50-59,L5,0,0,0,202611.01
TEST,2,AstraZeneca,1,50-59,L5,0,0,0,203837.1
TEST,3,AstraZeneca,1,50-59,L5,0,0,0,204766.45
TEST,4,AstraZeneca,1,50-59,L5,0,0,0,204766.45
TEST,5,AstraZeneca,1,50-59,L5,0,0,0,226447.6
TEST,6,AstraZeneca,1,50-59,L5,0,0,0,264188.87
TEST,7,AstraZeneca,1,50-59,L5,0,0,0,291637.06
TEST,8,AstraZeneca,1,50-59,L5,0,0,0,315541.74
TEST,9,AstraZeneca,1,50-59,L5,0,0,0,314804.49
TEST,10,AstraZeneca,1,50-59,L5,0,0,0,322335.7
TEST,11,AstraZeneca,1,50-59,L5,0,0,0,326238.07
TEST,12,AstraZeneca,1,50-59,L5,0,0,0,355504.81
TEST,1,AstraZeneca,2,50-59,L5,0,0,0,427734.36
TEST,2,AstraZeneca,2,50-59,L5,0,0,0,427734.36
TEST,3,AstraZeneca,2,50-59,L5,0,0,0,427734.36
TEST,4,AstraZeneca,2,50-59,L5,0,0,0,461425.76
TEST,5,AstraZeneca,2,50-59,L5,0,0,0,598828.1
TEST,6,AstraZeneca,2,50-59,L5,0,0,0,1259217.96
TEST,6,Moderna,1,60-69,L5,0,0,0,935668.9
TEST,12,Pfizer,1,80+,L5,0,0,0,545491.18
TEST,13,AstraZeneca,1,50-59,L5,0,0,0,1403503.35
TEST,14,AstraZeneca,1,50-59,L5,0,0,0,2406005.75
TEST,15,AstraZeneca,1,50-59,L5,0,0,0,2406005.75
TEST,16,AstraZeneca,1,50-59,L5,0,0,0,2449751.31
TEST,17,AstraZeneca,1,50-59,L5,0,0,0,3742675.61
TEST,3,Moderna,1,18-24,L5,0,0,0,1566701.42
TEST,4,Moderna,1,18-24,L5,0,0,0,1845703.04
TEST,5,Moderna,1,18-24,L5,0,0,0,7091385.37
TEST,6,Moderna,1,18-24,L5,0,0,0,19248046.01
TEST,7,Moderna,1,18-24,L5,0,0,0,19248046.01
TEST,8,Moderna,1,18-24,L5,0,0,0,44912107.35
TEST,4,Pfizer,1,30-39,L5,0,0,0,426380.77
TEST,5,Pfizer,1,30-39,L5,0,0,0,916573.62
TEST,22,Pfizer,2,50-59,L5,0,0,0,1820761.11
TEST,3,AstraZeneca,2,70-79,L5,0,0,0,2994140.49
TEST,1,UKN,1,70-79,L5,0,0,0,1480618.92
TEST,2,UKN,1,70-79,L5,0,0,0,1566701.42
TEST,3,UKN,1,70-79,L5,0,0,0,1604003.83
TEST,4,UKN,1,70-79,L5,0,0,0,1684204.03
TEST,7,Pfizer,1,60-69,L5,0,0,0,1360972.95
TEST,1,AstraZeneca,1,40-49,L5,0,0,0,256640.61
TEST,2,AstraZeneca,1,40-49,L5,0,0,0,256640.61
TEST,3,AstraZeneca,1,40-49,L5,0,0,0,256152.7
TEST,4,AstraZeneca,1,40-49,L5,0,0,0,259607.56
TEST,5,AstraZeneca,1,40-49,L5,0,0,0,268934.77
TEST,6,AstraZeneca,1,40-49,L5,0,0,0,278957.19
TEST,7,AstraZeneca,1,40-49,L5,0,0,0,287898.12
TEST,8,AstraZeneca,1,40-49,L5,0,0,0,299414.05
TEST,9,AstraZeneca,1,40-49,L5,0,0,0,303460.18
TEST,10,AstraZeneca,1,40-49,L5,0,0,0,305524.54
TEST,11,AstraZeneca,1,40-49,L5,0,0,0,310452.35
TEST,12,AstraZeneca,1,40-49,L5,0,0,0,334333.31
TEST,1,AstraZeneca,2,40-49,L5,0,0,0,423699.13
TEST,2,AstraZeneca,2,40-49,L5,0,0,0,427734.36
TEST,3,AstraZeneca,2,40-49,L5,0,0,0,433235.76
TEST,4,AstraZeneca,2,40-49,L5,0,0,0,453657.65
TEST,5,AstraZeneca,2,40-49,L5,0,0,0,481201.15
TEST,6,AstraZeneca,2,40-49,L5,0,0,0,596178.42
TEST,1,Moderna,1,50-59,L5,0,0,0,194424.71
TEST,2,Moderna,1,50-59,L5,0,0,0,195837.68
TEST,3,Moderna,1,50-59,L5,0,0,0,198433.46
TEST,4,Moderna,1,50-59,L5,0,0,0,210197.07
TEST,5,Moderna,1,50-59,L5,0,0,0,381689.3
TEST,6,Moderna,1,50-59,L5,0,0,0,802001.92
TEST,7,Moderna,1,50-59,L5,0,0,0,4346332.97
TEST,8,Moderna,1,50-59,L5,0,0,0,4812011.5
TEST,9,Moderna,1,50-59,L5,0,0,0,4812011.5
TEST,10,Moderna,1,50-59,L5,0,0,0,5858100.96
TEST,11,Moderna,1,50-59,L5,0,0,0,8421020.13
TEST,12,Moderna,1,50-59,L5,0,0,0,9624023
TEST,13,Moderna,1,50-59,L5,0,0,0,13473632.21
TEST,14,Moderna,1,50-59,L5,0,0,0,19248046.01
TEST,15,Moderna,1,50-59,L5,0,0,0,22456053.68
TEST,1,UKN,1,60-69,L5,0,0,0,438880.53
TEST,2,UKN,1,60-69,L5,0,0,0,466215.65
TEST,3,UKN,1,60-69,L5,0,0,0,559071.88
TEST,4,UKN,1,60-69,L5,0,0,0,740309.46
TEST,5,UKN,1,60-69,L5,0,0,0,874911.18
TEST,2,AstraZeneca,2,60-69,L5,0,0,0,1643125.88
TEST,3,AstraZeneca,2,60-69,L5,0,0,0,1871337.81
TEST,4,AstraZeneca,2,60-69,L5,0,0,0,3368408.05
TEST,2,Pfizer,1,25-29,L5,0,0,0,479488.69
TEST,3,Pfizer,1,25-29,L5,0,0,0,724388.83
TEST,4,Pfizer,1,25-29,L5,0,0,0,1548693.36
TEST,5,Pfizer,1,25-29,L5,0,0,0,2449751.31
TEST,6,Pfizer,1,25-29,L5,0,0,0,3454777.49
TEST,7,Pfizer,1,25-29,L5,0,0,0,6736816.1
TEST,8,Pfizer,1,25-29,L5,0,0,0,14970702.45
TEST,9,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,10,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,11,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,12,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,13,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,14,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,15,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,16,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,17,Pfizer,1,25-29,L5,0,0,0,19248046.01
TEST,18,Pfizer,1,25-29,L5,0,0,0,26947264.41
TEST,1,Pfizer,1,12-17,L5,0,0,0,426380.77
TEST,2,Pfizer,1,12-17,L5,0,0,0,620904.71
TEST,3,Pfizer,1,12-17,L5,0,0,0,1060915.92
TEST,6,UKN,1,60-69,L5,0,0,0,1005494.94
TEST,1,Moderna,2,50-59,L5,0,0,0,578267.48
TEST,2,Moderna,2,50-59,L5,0,0,0,604198.75
TEST,3,Moderna,2,50-59,L5,0,0,0,618056.52
TEST,4,Moderna,2,50-59,L5,0,0,0,709138.54
TEST,5,Moderna,2,50-59,L5,0,0,0,892293.52
TEST,6,Moderna,2,50-59,L5,0,0,0,935668.9
TEST,7,Moderna,2,50-59,L5,0,0,0,955576.75
TEST,8,Moderna,2,50-59,L5,0,0,0,1104396.08
TEST,9,Moderna,2,50-59,L5,0,0,0,1334022.99
TEST,10,Moderna,2,50-59,L5,0,0,0,1924804.6
TEST,11,Moderna,2,50-59,L5,0,0,0,2323040.04
TEST,1,AstraZeneca,2,25-29,L5,0,0,0,1924804.6
TEST,2,AstraZeneca,2,25-29,L5,0,0,0,1924804.6
TEST,3,AstraZeneca,2,25-29,L5,0,0,0,1924804.6
TEST,4,AstraZeneca,2,25-29,L5,0,0,0,2041459.43
TEST,5,AstraZeneca,2,25-29,L5,0,0,0,2138671.78
TEST,6,AstraZeneca,2,25-29,L5,0,0,0,2363795.12
TEST,7,AstraZeneca,2,25-29,L5,0,0,0,3454777.49
TEST,1,Pfizer,2,18-24,L5,0,0,0,2138671.78
TEST,2,Pfizer,2,18-24,L5,0,0,0,2138671.78
TEST,3,Pfizer,2,18-24,L5,0,0,0,2406005.75
TEST,4,Pfizer,2,18-24,L5,0,0,0,2363795.12
TEST,3,Moderna,1,25-29,L5,0,0,0,2138671.78
TEST,4,Moderna,1,25-29,L5,0,0,0,2245605.37
TEST,5,Moderna,1,25-29,L5,0,0,0,22456053.68
TEST,1,Moderna,2,25-29,L5,0,0,0,2138671.78
TEST,2,Moderna,2,25-29,L5,0,0,0,2138671.78
TEST,3,Moderna,2,25-29,L5,0,0,0,2138671.78
TEST,4,Moderna,2,25-29,L5,0,0,0,2694726.44
TEST,5,Moderna,2,25-29,L5,0,0,0,4812011.5
TEST,6,Moderna,2,25-29,L5,0,0,0,4812011.5
TEST,7,Moderna,2,25-29,L5,0,0,0,4812011.5
TEST,8,Moderna,2,25-29,L5,0,0,0,5182166.23
TEST,9,Moderna,2,25-29,L5,0,0,0,6416015.34
TEST,10,Moderna,2,25-29,L5,0,0,0,10364332.47
TEST,7,Moderna,1,60-69,L5,0,0,0,3286251.76
TEST,1,Moderna,2,18-24,L5,0,0,0,1749822.36
TEST,2,Moderna,2,18-24,L5,0,0,0,1749822.36
TEST,3,Moderna,2,18-24,L5,0,0,0,1727388.74
TEST,4,Moderna,2,18-24,L5,0,0,0,2542194.76
TEST,5,Moderna,2,18-24,L5,0,0,0,4491210.74
TEST,6,AstraZeneca,1,30-39,L5,0,0,0,802001.92
TEST,7,AstraZeneca,1,30-39,L5,0,0,0,802001.92
TEST,8,AstraZeneca,1,30-39,L5,0,0,0,797256.34
TEST,9,AstraZeneca,1,30-39,L5,0,0,0,836871.57
TEST,10,AstraZeneca,1,30-39,L5,0,0,0,836871.57
TEST,11,AstraZeneca,1,30-39,L5,0,0,0,836871.57
TEST,12,AstraZeneca,1,30-39,L5,0,0,0,983476.8
TEST,13,AstraZeneca,1,30-39,L5,0,0,0,5182166.23
TEST,7,AstraZeneca,2,40-49,L5,0,0,0,1192356.83
TEST,8,AstraZeneca,2,40-49,L5,0,0,0,4812011.5
TEST,1,AstraZeneca,2,30-39,L5,0,0,0,1013055.05
TEST,2,AstraZeneca,2,30-39,L5,0,0,0,1013055.05
TEST,3,AstraZeneca,2,30-39,L5,0,0,0,1013055.05
TEST,4,AstraZeneca,2,30-39,L5,0,0,0,1069335.89
TEST,8,Pfizer,1,60-69,L5,0,0,0,1897694.68
TEST,9,Pfizer,1,60-69,L5,0,0,0,2994140.49
TEST,10,Pfizer,1,60-69,L5,0,0,0,4082918.85
TEST,1,Moderna,1,12-17,L5,0,0,0,6736816.1
TEST,2,Moderna,1,12-17,L5,0,0,0,26947264.41
TEST,7,Pfizer,1,70-79,L5,0,0,0,910380.55
TEST,1,Moderna,2,70-79,L5,0,0,0,506527.53
TEST,2,Moderna,2,70-79,L5,0,0,0,506527.53
TEST,3,Moderna,2,70-79,L5,0,0,0,506527.53
TEST,4,Moderna,2,70-79,L5,0,0,0,526313.76
TEST,5,Moderna,2,70-79,L5,0,0,0,561401.34
TEST,6,Moderna,2,70-79,L5,0,0,0,580760.01
TEST,7,Moderna,2,70-79,L5,0,0,0,638560.77
TEST,8,Moderna,2,70-79,L5,0,0,0,831705.69
TEST,9,Moderna,2,70-79,L5,0,0,0,1036433.25
TEST,10,Moderna,2,70-79,L5,0,0,0,1924804.6
TEST,5,Moderna,1,40-49,L5,0,0,0,5614013.42
TEST,6,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,7,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,8,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,9,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,10,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,11,Moderna,1,40-49,L5,0,0,0,19248046.01
TEST,12,Moderna,1,40-49,L5,0,0,0,44912107.35
TEST,7,AstraZeneca,2,50-59,L5,0,0,0,2323040.04
TEST,4,Pfizer,1,18-24,L5,0,0,0,1464525.24
TEST,5,Pfizer,1,18-24,L5,0,0,0,2363795.12
TEST,6,Pfizer,1,18-24,L5,0,0,0,4990234.15
TEST,7,Pfizer,1,18-24,L5,0,0,0,6416015.34
TEST,8,Pfizer,1,18-24,L5,0,0,0,6416015.34
TEST,9,Pfizer,1,18-24,L5,0,0,0,7485351.23
TEST,10,Pfizer,1,18-24,L5,0,0,0,9624023
TEST,11,Pfizer,1,18-24,L5,0,0,0,9624023
TEST,12,Pfizer,1,18-24,L5,0,0,0,9624023
TEST,13,Pfizer,1,18-24,L5,0,0,0,9624023
TEST,14,Pfizer,1,18-24,L5,0,0,0,10364332.47
TEST,7,Pfizer,1,50-59,L5,0,0,0,654059.82
TEST,1,Pfizer,2,12-17,L5,0,0,0,13473632.21
TEST,2,Pfizer,2,12-17,L5,0,0,0,19248046.01
TEST,3,Pfizer,2,12-17,L5,0,0,0,19248046.01
TEST,4,Pfizer,2,12-17,L5,0,0,0,19248046.01
TEST,1,AstraZeneca,1,18-24,L5,0,0,0,4812011.5
TEST,2,AstraZeneca,1,18-24,L5,0,0,0,4812011.5
TEST,3,AstraZeneca,1,18-24,L5,0,0,0,4812011.5
TEST,4,AstraZeneca,1,18-24,L5,0,0,0,4812011.5
TEST,5,AstraZeneca,1,18-24,L5,0,0,0,4812011.5
TEST,6,AstraZeneca,1,18-24,L5,0,0,0,5858100.96
TEST,7,AstraZeneca,1,18-24,L5,0,0,0,6416015.34
TEST,8,AstraZeneca,1,18-24,L5,0,0,0,6416015.34
TEST,9,AstraZeneca,1,18-24,L5,0,0,0,6416015.34
TEST,10,AstraZeneca,1,18-24,L5,0,0,0,6416015.34
TEST,11,AstraZeneca,1,18-24,L5,0,0,0,6416015.34
TEST,12,AstraZeneca,1,18-24,L5,0,0,0,6416015.34
TEST,1,AstraZeneca,2,18-24,L5,0,0,0,6416015.34
TEST,2,AstraZeneca,2,18-24,L5,0,0,0,6416015.34
TEST,3,AstraZeneca,2,18-24,L5,0,0,0,6736816.1
TEST,4,AstraZeneca,2,18-24,L5,0,0,0,13473632.21
TEST,5,AstraZeneca,2,18-24,L5,0,0,0,33684080.52
TEST,5,UKN,1,70-79,L5,0,0,0,1749822.36
TEST,6,UKN,1,70-79,L5,0,0,0,1749822.36
TEST,7,UKN,1,70-79,L5,0,0,0,1749822.36
TEST,8,UKN,1,70-79,L5,0,0,0,1749822.36
TEST,9,UKN,1,70-79,L5,0,0,0,1749822.36
TEST,10,UKN,1,70-79,L5,0,0,0,10364332.47
TEST,13,Pfizer,1,80+,L5,0,0,0,778822.67
TEST,1,Moderna,2,40-49,L5,0,0,0,1013055.05
TEST,2,Moderna,2,40-49,L5,0,0,0,1013055.05
TEST,3,Moderna,2,40-49,L5,0,0,0,1013055.05
TEST,4,Moderna,2,40-49,L5,0,0,0,1077890.58
TEST,5,Moderna,2,40-49,L5,0,0,0,1772846.34
TEST,6,Moderna,2,40-49,L5,0,0,0,1924804.6
TEST,7,Moderna,2,40-49,L5,0,0,0,1924804.6
TEST,8,Moderna,2,40-49,L5,0,0,0,2173166.48
TEST,9,Moderna,2,40-49,L5,0,0,0,2495117.08
TEST,10,Moderna,2,40-49,L5,0,0,0,3286251.76
TEST,11,Moderna,2,40-49,L5,0,0,0,7091385.37
TEST,14,AstraZeneca,1,70-79,L5,0,0,0,7485351.23
TEST,18,AstraZeneca,1,50-59,L5,0,0,0,4812011.5
TEST,19,AstraZeneca,1,50-59,L5,0,0,0,6416015.34
TEST,20,AstraZeneca,1,50-59,L5,0,0,0,16842040.26
TEST,22,Pfizer,2,60-69,L5,0,0,0,3062189.14
TEST,8,Pfizer,1,70-79,L5,0,0,0,1308119.63
TEST,14,Pfizer,1,80+,L5,0,0,0,1347363.22
TEST,15,Pfizer,1,80+,L5,0,0,0,1513891.26
TEST,16,Pfizer,1,80+,L5,0,0,0,2041459.43
TEST,1,Pfizer,2,25-29,L5,0,0,0,1360972.95
TEST,2,Pfizer,2,25-29,L5,0,0,0,1497070.25
TEST,3,Pfizer,2,25-29,L5,0,0,0,1604003.83
TEST,4,Pfizer,2,25-29,L5,0,0,0,1604003.83
TEST,5,Pfizer,2,25-29,L5,0,0,0,1604003.83
TEST,6,Pfizer,2,25-29,L5,0,0,0,1604003.83
TEST,7,Pfizer,2,25-29,L5,0,0,0,1604003.83
TEST,8,Pfizer,2,25-29,L5,0,0,0,1604003.83
TEST,9,Pfizer,2,25-29,L5,0,0,0,1705523.06
TEST,10,Pfizer,2,25-29,L5,0,0,0,1749822.36
TEST,11,Pfizer,2,25-29,L5,0,0,0,1749822.36
TEST,12,Pfizer,2,25-29,L5,0,0,0,1749822.36
TEST,13,Pfizer,2,25-29,L5,0,0,0,1749822.36
TEST,14,Pfizer,2,25-29,L5,0,0,0,1749822.36
TEST,15,Pfizer,2,25-29,L5,0,0,0,1749822.36
TEST,16,Pfizer,2,25-29,L5,0,0,0,1924804.6
TEST,17,Pfizer,2,25-29,L5,0,0,0,2749720.86
TEST,18,Pfizer,2,25-29,L5,0,0,0,3849609.2
TEST,19,Pfizer,2,25-29,L5,0,0,0,3849609.2
TEST,20,Pfizer,2,25-29,L5,0,0,0,3849609.2
TEST,21,Pfizer,2,25-29,L5,0,0,0,3742675.61
TEST,22,Pfizer,2,25-29,L5,0,0,0,12248756.55
TEST,9,Moderna,1,70-79,L5,0,0,0,3849609.2
TEST,10,Moderna,1,70-79,L5,0,0,0,4491210.74
TEST,11,Moderna,1,70-79,L5,0,0,0,4812011.5
TEST,12,Moderna,1,70-79,L5,0,0,0,4812011.5
TEST,13,Moderna,1,70-79,L5,0,0,0,5614013.42
TEST,14,Moderna,1,70-79,L5,0,0,0,9624023
TEST,15,Moderna,1,70-79,L5,0,0,0,9624023
TEST,16,Moderna,1,70-79,L5,0,0,0,10364332.47
TEST,6,UKN,1,50-59,L5,0,0,0,14970702.45
TEST,12,Moderna,2,50-59,L5,0,0,0,3133402.84
TEST,6,Pfizer,1,30-39,L5,0,0,0,1531094.57
TEST,23,Pfizer,2,50-59,L5,0,0,0,11228026.84
TEST,5,Moderna,1,30-39,L5,0,0,0,6416015.34
TEST,6,Moderna,1,30-39,L5,0,0,0,6416015.34
TEST,7,Moderna,1,30-39,L5,0,0,0,6416015.34
TEST,8,Moderna,1,30-39,L5,0,0,0,7091385.37
TEST,13,AstraZeneca,1,40-49,L5,0,0,0,1052627.52
TEST,10,Pfizer,2,70-79,L5,0,0,0,1013055.05
TEST,5,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,6,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,7,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,8,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,9,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,10,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,11,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,12,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,13,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,14,Pfizer,2,18-24,L5,0,0,0,2749720.86
TEST,15,Pfizer,2,18-24,L5,0,0,0,2866730.26
TEST,16,Pfizer,2,18-24,L5,0,0,0,3208007.67
TEST,17,Pfizer,2,18-24,L5,0,0,0,3208007.67
TEST,18,Pfizer,2,18-24,L5,0,0,0,3208007.67
TEST,19,Pfizer,2,18-24,L5,0,0,0,3208007.67
TEST,20,Pfizer,2,18-24,L5,0,0,0,3133402.84
TEST,21,Pfizer,2,18-24,L5,0,0,0,4990234.15
TEST,17,Pfizer,1,80+,L5,0,0,0,2807006.71
TEST,18,Pfizer,1,80+,L5,0,0,0,4346332.97
TEST,8,Moderna,1,60-69,L5,0,0,0,4812011.5
TEST,9,Moderna,1,60-69,L5,0,0,0,4812011.5
TEST,10,Moderna,1,60-69,L5,0,0,0,6416015.34
TEST,1,Moderna,1,80+,L5,0,0,0,9624023
TEST,2,Moderna,1,80+,L5,0,0,0,9624023
TEST,3,Moderna,1,80+,L5,0,0,0,9624023
TEST,4,Moderna,1,80+,L5,0,0,0,9624023
TEST,5,Moderna,1,80+,L5,0,0,0,19248046.01
TEST,1,Moderna,2,80+,L5,0,0,0,9624023
TEST,2,Moderna,2,80+,L5,0,0,0,9624023
TEST,3,Moderna,2,80+,L5,0,0,0,9624023
TEST,4,Moderna,2,80+,L5,0,0,0,9624023
TEST,5,Moderna,2,80+,L5,0,0,0,9624023
TEST,6,Moderna,2,80+,L5,0,0,0,11228026.84
TEST,7,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,8,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,9,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,10,Moderna,2,80+,L5,0,0,0,33684080.52
TEST,5,AstraZeneca,2,30-39,L5,0,0,0,1236113.05
TEST,6,AstraZeneca,2,30-39,L5,0,0,0,1643125.88
TEST,22,Pfizer,2,80+,L5,0,0,0,3286251.76
TEST,7,UKN,1,60-69,L5,0,0,0,1077890.58
TEST,8,UKN,1,60-69,L5,0,0,0,2010989.88
TEST,8,Pfizer,1,50-59,L5,0,0,0,821562.94
TEST,9,Pfizer,1,50-59,L5,0,0,0,990708.25
TEST,10,Pfizer,1,50-59,L5,0,0,0,1069335.89
TEST,11,Pfizer,1,50-59,L5,0,0,0,1069335.89
TEST,12,Pfizer,1,50-59,L5,0,0,0,1141833.24
TEST,13,Pfizer,1,50-59,L5,0,0,0,1203002.88
TEST,14,Pfizer,1,50-59,L5,0,0,0,1213840.74
TEST,15,Pfizer,1,50-59,L5,0,0,0,1271097.38
TEST,16,Pfizer,1,50-59,L5,0,0,0,1623329.18
TEST,17,Pfizer,1,50-59,L5,0,0,0,2173166.48
TEST,18,Pfizer,1,50-59,L5,0,0,0,2406005.75
TEST,19,Pfizer,1,50-59,L5,0,0,0,2406005.75
TEST,20,Pfizer,1,50-59,L5,0,0,0,2542194.76
TEST,21,Pfizer,1,50-59,L5,0,0,0,2866730.26
TEST,22,Pfizer,1,50-59,L5,0,0,0,3849609.2
TEST,23,Pfizer,1,50-59,L5,0,0,0,4812011.5
TEST,24,Pfizer,1,50-59,L5,0,0,0,7091385.37
TEST,25,Pfizer,1,50-59,L5,0,0,0,44912107.35
TEST,5,AstraZeneca,2,60-69,L5,0,0,0,11228026.84
TEST,22,Pfizer,2,18-24,L5,0,0,0,16842040.26
TEST,14,AstraZeneca,1,40-49,L5,0,0,0,1663411.38
TEST,9,Pfizer,1,70-79,L5,0,0,0,1749822.36
TEST,10,Pfizer,1,70-79,L5,0,0,0,2866730.26
TEST,11,Pfizer,1,70-79,L5,0,0,0,4812011.5
TEST,12,Pfizer,1,70-79,L5,0,0,0,5614013.42
TEST,13,Pfizer,1,70-79,L5,0,0,0,13473632.21
TEST,14,Pfizer,1,70-79,L5,0,0,0,19248046.01
TEST,15,Pfizer,1,70-79,L5,0,0,0,16842040.26
TEST,14,AstraZeneca,1,30-39,L5,0,0,0,9624023
TEST,15,AstraZeneca,1,30-39,L5,0,0,0,9624023
TEST,16,AstraZeneca,1,30-39,L5,0,0,0,9624023
TEST,17,AstraZeneca,1,30-39,L5,0,0,0,10364332.47
TEST,18,AstraZeneca,1,30-39,L5,0,0,0,44912107.35
TEST,23,Pfizer,2,80+,L5,0,0,0,67368161.03
TEST,7,Pfizer,1,30-39,L5,0,0,0,3641522.22
TEST,8,Pfizer,1,30-39,L5,0,0,0,3849609.2
TEST,9,Pfizer,1,30-39,L5,0,0,0,3849609.2
TEST,10,Pfizer,1,30-39,L5,0,0,0,3849609.2
TEST,11,Pfizer,1,30-39,L5,0,0,0,3849609.2
TEST,12,Pfizer,1,30-39,L5,0,0,0,3849609.2
TEST,13,Pfizer,1,30-39,L5,0,0,0,3849609.2
TEST,14,Pfizer,1,30-39,L5,0,0,0,3849609.2
TEST,15,Pfizer,1,30-39,L5,0,0,0,3849609.2
TEST,16,Pfizer,1,30-39,L5,0,0,0,3742675.61
