datasource,week,vx_manufacturer,dose,ageband,percentage
TEST,20210412,Pfizer,1,50-59,0.279
TEST,20210412,Pfizer,1,60-69,0.228
TEST,20210412,Pfizer,1,70-79,0.49
TEST,20210412,Pfizer,1,80+,6.037
TEST,20210412,Pfizer,1,60+,1.401
TEST,20210412,Pfizer,1,all_agebands,0.683
TEST,20210412,Pfizer,2,0-4,0
TEST,20210412,Pfizer,2,5-11,0
TEST,20210412,Pfizer,2,12-17,0
TEST,20210412,Pfizer,2,18-24,0.164
TEST,20210412,Pfizer,2,25-29,0.243
TEST,20210412,Pfizer,2,30-39,0.187
TEST,20210412,Pfizer,2,40-49,0.244
TEST,20210412,Pfizer,2,50-59,0.199
TEST,20210412,Pfizer,2,60-69,0.184
TEST,20210412,Pfizer,2,70-79,0.082
TEST,20210412,Pfizer,2,80+,2.399
TEST,20210412,Pfizer,2,60+,0.554
TEST,20210412,Pfizer,2,all_agebands,0.33
TEST,20210412,UKN,1,0-4,0
TEST,20210412,UKN,1,5-11,0
TEST,20210412,UKN,1,12-17,0
TEST,20210412,UKN,1,18-24,0
TEST,20210412,UKN,1,25-29,0
TEST,20210412,UKN,1,30-39,0
TEST,20210412,UKN,1,40-49,0
TEST,20210412,UKN,1,50-59,0
TEST,20210412,UKN,1,60-69,0
TEST,20210412,UKN,1,70-79,0
TEST,20210412,UKN,1,80+,0
TEST,20210412,UKN,1,60+,0
TEST,20210412,UKN,1,all_agebands,0
TEST,20210412,UKN,2,0-4,0
TEST,20210412,UKN,2,5-11,0
TEST,20210412,UKN,2,12-17,0
TEST,20210412,UKN,2,18-24,0
TEST,20210412,UKN,2,25-29,0
TEST,20210412,UKN,2,30-39,0
TEST,20210412,UKN,2,40-49,0
TEST,20210412,UKN,2,50-59,0
TEST,20210412,UKN,2,60-69,0
TEST,20210412,UKN,2,70-79,0
TEST,20210412,UKN,2,80+,0
TEST,20210412,UKN,2,60+,0
TEST,20210412,UKN,2,all_agebands,0
TEST,20210419,AstraZeneca,1,0-4,0
TEST,20210419,AstraZeneca,1,5-11,0
TEST,20210419,AstraZeneca,1,12-17,0
TEST,20210419,AstraZeneca,1,18-24,0.071
TEST,20210419,AstraZeneca,1,25-29,0.378
TEST,20210419,AstraZeneca,1,30-39,0.203
TEST,20210419,AstraZeneca,1,40-49,0.262
TEST,20210419,AstraZeneca,1,50-59,0.237
TEST,20210419,AstraZeneca,1,60-69,0.255
TEST,20210419,AstraZeneca,1,70-79,1.339
TEST,20210419,AstraZeneca,1,80+,0
TEST,20210419,AstraZeneca,1,60+,0.604
TEST,20210419,AstraZeneca,1,all_agebands,0.369
TEST,20210419,AstraZeneca,2,0-4,0
TEST,20210419,AstraZeneca,2,5-11,0
TEST,20210419,AstraZeneca,2,12-17,0
TEST,20210419,AstraZeneca,2,18-24,0
TEST,20210419,AstraZeneca,2,25-29,0
TEST,20210419,AstraZeneca,2,30-39,0
TEST,20210419,AstraZeneca,2,40-49,0
TEST,20210419,AstraZeneca,2,50-59,0
TEST,20210419,AstraZeneca,2,60-69,0
TEST,20210419,AstraZeneca,2,70-79,0
TEST,20210419,AstraZeneca,2,80+,0
TEST,20210419,AstraZeneca,2,60+,0
TEST,20210419,AstraZeneca,2,all_agebands,0
TEST,20210419,J&J,1,0-4,0
TEST,20210419,J&J,1,5-11,0
TEST,20210419,J&J,1,12-17,0
TEST,20210419,J&J,1,18-24,0
TEST,20210419,J&J,1,25-29,0
TEST,20210419,J&J,1,30-39,0
TEST,20210419,J&J,1,40-49,0
TEST,20210419,J&J,1,50-59,0
TEST,20210419,J&J,1,60-69,0
TEST,20210419,J&J,1,70-79,0
TEST,20210419,J&J,1,80+,0
TEST,20210419,J&J,1,60+,0
TEST,20210419,J&J,1,all_agebands,0
TEST,20210419,J&J,2,0-4,0
TEST,20210419,J&J,2,5-11,0
TEST,20210419,J&J,2,12-17,0
TEST,20210419,J&J,2,18-24,0
TEST,20210419,J&J,2,25-29,0
TEST,20210419,J&J,2,30-39,0
TEST,20210419,J&J,2,40-49,0
TEST,20210419,J&J,2,50-59,0
TEST,20210419,J&J,2,60-69,0
TEST,20210419,J&J,2,70-79,0
TEST,20210419,J&J,2,80+,0
TEST,20210419,J&J,2,60+,0
TEST,20210419,J&J,2,all_agebands,0
TEST,20210419,Moderna,1,0-4,0
TEST,20210419,Moderna,1,5-11,0
TEST,20210419,Moderna,1,12-17,0
TEST,20210419,Moderna,1,18-24,0.095
TEST,20210419,Moderna,1,25-29,0.089
TEST,20210419,Moderna,1,30-39,0.049
TEST,20210419,Moderna,1,40-49,0.045
TEST,20210419,Moderna,1,50-59,0.092
TEST,20210419,Moderna,1,60-69,0.178
TEST,20210419,Moderna,1,70-79,0.235
TEST,20210419,Moderna,1,80+,0.023
TEST,20210419,Moderna,1,60+,0.169
TEST,20210419,Moderna,1,all_agebands,0.105
TEST,20210419,Moderna,2,0-4,0
TEST,20210419,Moderna,2,5-11,0
TEST,20210419,Moderna,2,12-17,0
TEST,20210419,Moderna,2,18-24,0.095
TEST,20210419,Moderna,2,25-29,0.022
TEST,20210419,Moderna,2,30-39,0.024
TEST,20210419,Moderna,2,40-49,0.025
TEST,20210419,Moderna,2,50-59,0.034
TEST,20210419,Moderna,2,60-69,0.051
TEST,20210419,Moderna,2,70-79,0.054
TEST,20210419,Moderna,2,80+,0.011
TEST,20210419,Moderna,2,60+,0.044
TEST,20210419,Moderna,2,all_agebands,0.036
TEST,20210419,Pfizer,1,0-4,0
TEST,20210419,Pfizer,1,5-11,0
TEST,20210419,Pfizer,1,12-17,0
TEST,20210419,Pfizer,1,18-24,0.213
TEST,20210419,Pfizer,1,25-29,0.289
TEST,20210419,Pfizer,1,30-39,0.268
TEST,20210419,Pfizer,1,40-49,0.303
TEST,20210419,Pfizer,1,50-59,0.294
TEST,20210419,Pfizer,1,60-69,0.28
TEST,20210419,Pfizer,1,70-79,0.905
TEST,20210419,Pfizer,1,80+,5.638
TEST,20210419,Pfizer,1,60+,1.563
TEST,20210419,Pfizer,1,all_agebands,0.757
TEST,20210419,Pfizer,2,0-4,0
TEST,20210419,Pfizer,2,5-11,0
TEST,20210419,Pfizer,2,12-17,0
TEST,20210419,Pfizer,2,18-24,0.166
TEST,20210419,Pfizer,2,25-29,0.244
TEST,20210419,Pfizer,2,30-39,0.195
TEST,20210419,Pfizer,2,40-49,0.213
TEST,20210419,Pfizer,2,50-59,0.199
TEST,20210419,Pfizer,2,60-69,0.173
TEST,20210419,Pfizer,2,70-79,0.121
TEST,20210419,Pfizer,2,80+,2.881
TEST,20210419,Pfizer,2,60+,0.686
TEST,20210419,Pfizer,2,all_agebands,0.381
TEST,20210419,UKN,1,0-4,0
TEST,20210419,UKN,1,5-11,0
TEST,20210419,UKN,1,12-17,0
TEST,20210419,UKN,1,18-24,0
TEST,20210419,UKN,1,25-29,0
TEST,20210419,UKN,1,30-39,0
TEST,20210419,UKN,1,40-49,0
TEST,20210419,UKN,1,50-59,0
TEST,20210419,UKN,1,60-69,0
TEST,20210419,UKN,1,70-79,0
TEST,20210419,UKN,1,80+,0
TEST,20210419,UKN,1,60+,0
TEST,20210419,UKN,1,all_agebands,0
TEST,20210419,UKN,2,0-4,0
TEST,20210419,UKN,2,5-11,0
TEST,20210419,UKN,2,12-17,0
TEST,20210419,UKN,2,18-24,0
TEST,20210419,UKN,2,25-29,0
TEST,20210419,UKN,2,30-39,0
TEST,20210419,UKN,2,40-49,0
TEST,20210419,UKN,2,50-59,0
TEST,20210419,UKN,2,60-69,0
TEST,20210419,UKN,2,70-79,0
TEST,20210419,UKN,2,80+,0
TEST,20210419,UKN,2,60+,0
TEST,20210419,UKN,2,all_agebands,0
TEST,20210426,AstraZeneca,1,0-4,0
TEST,20210426,AstraZeneca,1,5-11,0
TEST,20210426,AstraZeneca,1,12-17,0
TEST,20210426,AstraZeneca,1,18-24,0.066
TEST,20210426,AstraZeneca,1,25-29,0.334
TEST,20210426,AstraZeneca,1,30-39,0.187
TEST,20210426,AstraZeneca,1,40-49,0.259
TEST,20210426,AstraZeneca,1,50-59,0.237
TEST,20210426,AstraZeneca,1,60-69,0.271
TEST,20210426,AstraZeneca,1,70-79,1.258
TEST,20210426,AstraZeneca,1,80+,0
TEST,20210426,AstraZeneca,1,60+,0.621
TEST,20210426,AstraZeneca,1,all_agebands,0.382
TEST,20210426,AstraZeneca,2,0-4,0
TEST,20210426,AstraZeneca,2,5-11,0
TEST,20210426,AstraZeneca,2,12-17,0
TEST,20210426,AstraZeneca,2,18-24,0
TEST,20210426,AstraZeneca,2,25-29,0
TEST,20210426,AstraZeneca,2,30-39,0
TEST,20210426,AstraZeneca,2,40-49,0
TEST,20210426,AstraZeneca,2,50-59,0
TEST,20210426,AstraZeneca,2,60-69,0
TEST,20210426,AstraZeneca,2,70-79,0
TEST,20210426,AstraZeneca,2,80+,0
TEST,20210426,AstraZeneca,2,60+,0
TEST,20210426,AstraZeneca,2,all_agebands,0
TEST,20210426,J&J,1,0-4,0
TEST,20210426,J&J,1,5-11,0
TEST,20210426,J&J,1,12-17,0
TEST,20210426,J&J,1,18-24,0
TEST,20210426,J&J,1,25-29,0
TEST,20210426,J&J,1,30-39,0
TEST,20210426,J&J,1,40-49,0
TEST,20210426,J&J,1,50-59,0
TEST,20210426,J&J,1,60-69,0
TEST,20210426,J&J,1,70-79,0
TEST,20210426,J&J,1,80+,0
TEST,20210426,J&J,1,60+,0
TEST,20210426,J&J,1,all_agebands,0
TEST,20210426,J&J,2,0-4,0
TEST,20210426,J&J,2,5-11,0
TEST,20210426,J&J,2,12-17,0
TEST,20210426,J&J,2,18-24,0
TEST,20210426,J&J,2,25-29,0
TEST,20210426,J&J,2,30-39,0
TEST,20210426,J&J,2,40-49,0
TEST,20210426,J&J,2,50-59,0
TEST,20210426,J&J,2,60-69,0
TEST,20210426,J&J,2,70-79,0
TEST,20210426,J&J,2,80+,0
TEST,20210426,J&J,2,60+,0
TEST,20210426,J&J,2,all_agebands,0
TEST,20210426,Moderna,1,0-4,0
TEST,20210426,Moderna,1,5-11,0
TEST,20210426,Moderna,1,12-17,0
TEST,20210426,Moderna,1,18-24,0.088
TEST,20210426,Moderna,1,25-29,0.089
TEST,20210426,Moderna,1,30-39,0.065
TEST,20210426,Moderna,1,40-49,0.049
TEST,20210426,Moderna,1,50-59,0.1
TEST,20210426,Moderna,1,60-69,0.181
TEST,20210426,Moderna,1,70-79,0.198
TEST,20210426,Moderna,1,80+,0.024
TEST,20210426,Moderna,1,60+,0.162
TEST,20210426,Moderna,1,all_agebands,0.109
TEST,20210426,Moderna,2,0-4,0
TEST,20210426,Moderna,2,5-11,0
TEST,20210426,Moderna,2,12-17,0
TEST,20210426,Moderna,2,18-24,0.088
TEST,20210426,Moderna,2,25-29,0.067
TEST,20210426,Moderna,2,30-39,0.033
TEST,20210426,Moderna,2,40-49,0.033
TEST,20210426,Moderna,2,50-59,0.057
TEST,20210426,Moderna,2,60-69,0.086
TEST,20210426,Moderna,2,70-79,0.099
TEST,20210426,Moderna,2,80+,0.012
TEST,20210426,Moderna,2,60+,0.079
TEST,20210426,Moderna,2,all_agebands,0.059
TEST,20210426,Pfizer,1,0-4,0
TEST,20210426,Pfizer,1,5-11,0
TEST,20210426,Pfizer,1,12-17,0
TEST,20210426,Pfizer,1,18-24,0.219
TEST,20210426,Pfizer,1,25-29,0.312
TEST,20210426,Pfizer,1,30-39,0.293
TEST,20210426,Pfizer,1,40-49,0.329
TEST,20210426,Pfizer,1,50-59,0.314
TEST,20210426,Pfizer,1,60-69,0.334
TEST,20210426,Pfizer,1,70-79,0.847
TEST,20210426,Pfizer,1,80+,6.174
TEST,20210426,Pfizer,1,60+,1.492
TEST,20210426,Pfizer,1,all_agebands,0.781
TEST,20210426,Pfizer,2,0-4,0
TEST,20210426,Pfizer,2,5-11,0
TEST,20210426,Pfizer,2,12-17,0
TEST,20210426,Pfizer,2,18-24,0.153
TEST,20210426,Pfizer,2,25-29,0.245
TEST,20210426,Pfizer,2,30-39,0.196
TEST,20210426,Pfizer,2,40-49,0.214
TEST,20210426,Pfizer,2,50-59,0.203
TEST,20210426,Pfizer,2,60-69,0.153
TEST,20210426,Pfizer,2,70-79,0.198
TEST,20210426,Pfizer,2,80+,4.153
TEST,20210426,Pfizer,2,60+,0.824
TEST,20210426,Pfizer,2,all_agebands,0.451
TEST,20210426,UKN,1,0-4,0
TEST,20210426,UKN,1,5-11,0
TEST,20210426,UKN,1,12-17,0
TEST,20210426,UKN,1,18-24,0
TEST,20210426,UKN,1,25-29,0
TEST,20210426,UKN,1,30-39,0
TEST,20210426,UKN,1,40-49,0
TEST,20210426,UKN,1,50-59,0
TEST,20210426,UKN,1,60-69,0.027
TEST,20210426,UKN,1,70-79,0.054
TEST,20210426,UKN,1,80+,0
TEST,20210426,UKN,1,60+,0.034
TEST,20210426,UKN,1,all_agebands,0.014
TEST,20210426,UKN,2,0-4,0
TEST,20210426,UKN,2,5-11,0
TEST,20210426,UKN,2,12-17,0
TEST,20210426,UKN,2,18-24,0
TEST,20210426,UKN,2,25-29,0
TEST,20210426,UKN,2,30-39,0
TEST,20210426,UKN,2,40-49,0
TEST,20210426,UKN,2,50-59,0
TEST,20210426,UKN,2,60-69,0
TEST,20210426,UKN,2,70-79,0
TEST,20210426,UKN,2,80+,0
TEST,20210426,UKN,2,60+,0
TEST,20210426,UKN,2,all_agebands,0
TEST,20210503,AstraZeneca,1,0-4,0
TEST,20210503,AstraZeneca,1,5-11,0
TEST,20210503,AstraZeneca,1,12-17,0
TEST,20210503,AstraZeneca,1,18-24,0.057
TEST,20210503,AstraZeneca,1,25-29,0.354
TEST,20210503,AstraZeneca,1,30-39,0.194
TEST,20210503,AstraZeneca,1,40-49,0.233
TEST,20210503,AstraZeneca,1,50-59,0.212
TEST,20210503,AstraZeneca,1,60-69,0.307
TEST,20210503,AstraZeneca,1,70-79,1.402
TEST,20210503,AstraZeneca,1,80+,0
TEST,20210503,AstraZeneca,1,60+,0.695
TEST,20210503,AstraZeneca,1,all_agebands,0.39
TEST,20210503,AstraZeneca,2,0-4,0
TEST,20210503,AstraZeneca,2,5-11,0
TEST,20210503,AstraZeneca,2,12-17,0
TEST,20210503,AstraZeneca,2,18-24,0
TEST,20210503,AstraZeneca,2,25-29,0.02
TEST,20210503,AstraZeneca,2,30-39,0
TEST,20210503,AstraZeneca,2,40-49,0.015
TEST,20210503,AstraZeneca,2,50-59,0.011
TEST,20210503,AstraZeneca,2,60-69,0
TEST,20210503,AstraZeneca,2,70-79,0
TEST,20210503,AstraZeneca,2,80+,0
TEST,20210503,AstraZeneca,2,60+,0
TEST,20210503,AstraZeneca,2,all_agebands,0.006
TEST,20210503,J&J,1,0-4,0
TEST,20210503,J&J,1,5-11,0
TEST,20210503,J&J,1,12-17,0
TEST,20210503,J&J,1,18-24,0
TEST,20210503,J&J,1,25-29,0
TEST,20210503,J&J,1,30-39,0
TEST,20210503,J&J,1,40-49,0
TEST,20210503,J&J,1,50-59,0
TEST,20210503,J&J,1,60-69,0
TEST,20210503,J&J,1,70-79,0
TEST,20210503,J&J,1,80+,0
TEST,20210503,J&J,1,60+,0
TEST,20210503,J&J,1,all_agebands,0
TEST,20210503,J&J,2,0-4,0
TEST,20210503,J&J,2,5-11,0
TEST,20210503,J&J,2,12-17,0
TEST,20210503,J&J,2,18-24,0
TEST,20210503,J&J,2,25-29,0
TEST,20210503,J&J,2,30-39,0
TEST,20210503,J&J,2,40-49,0
TEST,20210503,J&J,2,50-59,0
TEST,20210503,J&J,2,60-69,0
TEST,20210503,J&J,2,70-79,0
TEST,20210503,J&J,2,80+,0
TEST,20210503,J&J,2,60+,0
TEST,20210503,J&J,2,all_agebands,0
TEST,20210503,Moderna,1,0-4,0
TEST,20210503,Moderna,1,5-11,0
TEST,20210503,Moderna,1,12-17,0
TEST,20210503,Moderna,1,18-24,0.133
TEST,20210503,Moderna,1,25-29,0.138
TEST,20210503,Moderna,1,30-39,0.07
TEST,20210503,Moderna,1,40-49,0.069
TEST,20210503,Moderna,1,50-59,0.117
TEST,20210503,Moderna,1,60-69,0.212
TEST,20210503,Moderna,1,70-79,0.228
TEST,20210503,Moderna,1,80+,0.024
TEST,20210503,Moderna,1,60+,0.188
TEST,20210503,Moderna,1,all_agebands,0.129
TEST,20210503,Moderna,2,0-4,0
TEST,20210503,Moderna,2,5-11,0
TEST,20210503,Moderna,2,12-17,0
TEST,20210503,Moderna,2,18-24,0.076
TEST,20210503,Moderna,2,25-29,0.079
TEST,20210503,Moderna,2,30-39,0.039
TEST,20210503,Moderna,2,40-49,0.029
TEST,20210503,Moderna,2,50-59,0.06
TEST,20210503,Moderna,2,60-69,0.104
TEST,20210503,Moderna,2,70-79,0.119
TEST,20210503,Moderna,2,80+,0.012
TEST,20210503,Moderna,2,60+,0.095
TEST,20210503,Moderna,2,all_agebands,0.065
TEST,20210503,Pfizer,1,0-4,0
TEST,20210503,Pfizer,1,5-11,0
TEST,20210503,Pfizer,1,12-17,0
TEST,20210503,Pfizer,1,18-24,0.19
TEST,20210503,Pfizer,1,25-29,0.275
TEST,20210503,Pfizer,1,30-39,0.287
TEST,20210503,Pfizer,1,40-49,0.309
TEST,20210503,Pfizer,1,50-59,0.322
TEST,20210503,Pfizer,1,60-69,0.484
TEST,20210503,Pfizer,1,70-79,1.05
TEST,20210503,Pfizer,1,80+,6.218
TEST,20210503,Pfizer,1,60+,1.639
TEST,20210503,Pfizer,1,all_agebands,0.804
TEST,20210503,Pfizer,2,0-4,0
TEST,20210503,Pfizer,2,5-11,0
TEST,20210503,Pfizer,2,12-17,0
TEST,20210503,Pfizer,2,18-24,0.133
TEST,20210503,Pfizer,2,25-29,0.236
TEST,20210503,Pfizer,2,30-39,0.202
TEST,20210503,Pfizer,2,40-49,0.204
TEST,20210503,Pfizer,2,50-59,0.191
TEST,20210503,Pfizer,2,60-69,0.167
TEST,20210503,Pfizer,2,70-79,0.357
TEST,20210503,Pfizer,2,80+,4.94
TEST,20210503,Pfizer,2,60+,1.015
TEST,20210503,Pfizer,2,all_agebands,0.504
TEST,20210503,UKN,1,0-4,0
TEST,20210503,UKN,1,5-11,0
TEST,20210503,UKN,1,12-17,0
TEST,20210503,UKN,1,18-24,0
TEST,20210503,UKN,1,25-29,0
TEST,20210503,UKN,1,30-39,0
TEST,20210503,UKN,1,40-49,0
TEST,20210503,UKN,1,50-59,0
TEST,20210503,UKN,1,60-69,0.05
TEST,20210503,UKN,1,70-79,0.054
TEST,20210503,UKN,1,80+,0
TEST,20210503,UKN,1,60+,0.044
TEST,20210503,UKN,1,all_agebands,0.017
TEST,20210503,UKN,2,0-4,0
TEST,20210503,UKN,2,5-11,0
TEST,20210503,UKN,2,12-17,0
TEST,20210503,UKN,2,18-24,0
TEST,20210503,UKN,2,25-29,0
TEST,20210503,UKN,2,30-39,0
TEST,20210503,UKN,2,40-49,0
TEST,20210503,UKN,2,50-59,0
TEST,20210503,UKN,2,60-69,0
TEST,20210503,UKN,2,70-79,0
TEST,20210503,UKN,2,80+,0
TEST,20210503,UKN,2,60+,0
TEST,20210503,UKN,2,all_agebands,0
TEST,20210510,AstraZeneca,1,0-4,0
TEST,20210510,AstraZeneca,1,5-11,0
TEST,20210510,AstraZeneca,1,12-17,0
TEST,20210510,AstraZeneca,1,18-24,0.051
TEST,20210510,AstraZeneca,1,25-29,0.336
TEST,20210510,AstraZeneca,1,30-39,0.168
TEST,20210510,AstraZeneca,1,40-49,0.228
TEST,20210510,AstraZeneca,1,50-59,0.238
TEST,20210510,AstraZeneca,1,60-69,0.522
TEST,20210510,AstraZeneca,1,70-79,1.403
TEST,20210510,AstraZeneca,1,80+,0
TEST,20210510,AstraZeneca,1,60+,0.778
TEST,20210510,AstraZeneca,1,all_agebands,0.417
TEST,20210510,AstraZeneca,2,0-4,0
TEST,20210510,AstraZeneca,2,5-11,0
TEST,20210510,AstraZeneca,2,12-17,0
TEST,20210510,AstraZeneca,2,18-24,0
TEST,20210510,AstraZeneca,2,25-29,0.112
TEST,20210510,AstraZeneca,2,30-39,0.04
TEST,20210510,AstraZeneca,2,40-49,0.06
TEST,20210510,AstraZeneca,2,50-59,0.034
TEST,20210510,AstraZeneca,2,60-69,0
TEST,20210510,AstraZeneca,2,70-79,0
TEST,20210510,AstraZeneca,2,80+,0
TEST,20210510,AstraZeneca,2,60+,0
TEST,20210510,AstraZeneca,2,all_agebands,0.028
TEST,20210510,J&J,1,0-4,0
TEST,20210510,J&J,1,5-11,0
TEST,20210510,J&J,1,12-17,0
TEST,20210510,J&J,1,18-24,0
TEST,20210510,J&J,1,25-29,0
TEST,20210510,J&J,1,30-39,0
TEST,20210510,J&J,1,40-49,0
TEST,20210510,J&J,1,50-59,0
TEST,20210510,J&J,1,60-69,0
TEST,20210510,J&J,1,70-79,0
TEST,20210510,J&J,1,80+,0
TEST,20210510,J&J,1,60+,0
TEST,20210510,J&J,1,all_agebands,0
TEST,20210510,J&J,2,0-4,0
TEST,20210510,J&J,2,5-11,0
TEST,20210510,J&J,2,12-17,0
TEST,20210510,J&J,2,18-24,0
TEST,20210510,J&J,2,25-29,0
TEST,20210510,J&J,2,30-39,0
TEST,20210510,J&J,2,40-49,0
TEST,20210510,J&J,2,50-59,0
TEST,20210510,J&J,2,60-69,0
TEST,20210510,J&J,2,70-79,0
TEST,20210510,J&J,2,80+,0
TEST,20210510,J&J,2,60+,0
TEST,20210510,J&J,2,all_agebands,0
TEST,20210510,Moderna,1,0-4,0
TEST,20210510,Moderna,1,5-11,0
TEST,20210510,Moderna,1,12-17,0
TEST,20210510,Moderna,1,18-24,0.202
TEST,20210510,Moderna,1,25-29,0.168
TEST,20210510,Moderna,1,30-39,0.067
TEST,20210510,Moderna,1,40-49,0.07
TEST,20210510,Moderna,1,50-59,0.123
TEST,20210510,Moderna,1,60-69,0.24
TEST,20210510,Moderna,1,70-79,0.234
TEST,20210510,Moderna,1,80+,0.024
TEST,20210510,Moderna,1,60+,0.204
TEST,20210510,Moderna,1,all_agebands,0.139
TEST,20210510,Moderna,2,0-4,0
TEST,20210510,Moderna,2,5-11,0
TEST,20210510,Moderna,2,12-17,0
TEST,20210510,Moderna,2,18-24,0.067
TEST,20210510,Moderna,2,25-29,0.075
TEST,20210510,Moderna,2,30-39,0.027
TEST,20210510,Moderna,2,40-49,0.035
TEST,20210510,Moderna,2,50-59,0.068
TEST,20210510,Moderna,2,60-69,0.122
TEST,20210510,Moderna,2,70-79,0.159
TEST,20210510,Moderna,2,80+,0.012
TEST,20210510,Moderna,2,60+,0.119
TEST,20210510,Moderna,2,all_agebands,0.075
TEST,20210510,Pfizer,1,0-4,0
TEST,20210510,Pfizer,1,5-11,0
TEST,20210510,Pfizer,1,12-17,0.066
TEST,20210510,Pfizer,1,18-24,0.185
TEST,20210510,Pfizer,1,25-29,0.28
TEST,20210510,Pfizer,1,30-39,0.282
TEST,20210510,Pfizer,1,40-49,0.337
TEST,20210510,Pfizer,1,50-59,0.382
TEST,20210510,Pfizer,1,60-69,0.598
TEST,20210510,Pfizer,1,70-79,1.169
TEST,20210510,Pfizer,1,80+,6.351
TEST,20210510,Pfizer,1,60+,1.714
TEST,20210510,Pfizer,1,all_agebands,0.838
TEST,20210510,Pfizer,2,0-4,0
TEST,20210510,Pfizer,2,5-11,0
TEST,20210510,Pfizer,2,12-17,0
TEST,20210510,Pfizer,2,18-24,0.118
TEST,20210510,Pfizer,2,25-29,0.224
TEST,20210510,Pfizer,2,30-39,0.182
TEST,20210510,Pfizer,2,40-49,0.214
TEST,20210510,Pfizer,2,50-59,0.204
TEST,20210510,Pfizer,2,60-69,0.215
TEST,20210510,Pfizer,2,70-79,0.716
TEST,20210510,Pfizer,2,80+,5.278
TEST,20210510,Pfizer,2,60+,1.206
TEST,20210510,Pfizer,2,all_agebands,0.572
TEST,20210510,UKN,1,0-4,0
TEST,20210510,UKN,1,5-11,0
TEST,20210510,UKN,1,12-17,0
TEST,20210510,UKN,1,18-24,0
TEST,20210510,UKN,1,25-29,0
TEST,20210510,UKN,1,30-39,0
TEST,20210510,UKN,1,40-49,0
TEST,20210510,UKN,1,50-59,0
TEST,20210510,UKN,1,60-69,0.08
TEST,20210510,UKN,1,70-79,0.055
TEST,20210510,UKN,1,80+,0
TEST,20210510,UKN,1,60+,0.058
TEST,20210510,UKN,1,all_agebands,0.022
TEST,20210510,UKN,2,0-4,0
TEST,20210510,UKN,2,5-11,0
TEST,20210510,UKN,2,12-17,0
TEST,20210510,UKN,2,18-24,0
TEST,20210510,UKN,2,25-29,0
TEST,20210510,UKN,2,30-39,0
TEST,20210510,UKN,2,40-49,0
TEST,20210510,UKN,2,50-59,0
TEST,20210510,UKN,2,60-69,0
TEST,20210510,UKN,2,70-79,0
TEST,20210510,UKN,2,80+,0
TEST,20210510,UKN,2,60+,0
TEST,20210510,UKN,2,all_agebands,0
TEST,20210517,AstraZeneca,1,0-4,0
TEST,20210517,AstraZeneca,1,5-11,0
TEST,20210517,AstraZeneca,1,12-17,0
TEST,20210517,AstraZeneca,1,18-24,0.051
TEST,20210517,AstraZeneca,1,25-29,0.318
TEST,20210517,AstraZeneca,1,30-39,0.168
TEST,20210517,AstraZeneca,1,40-49,0.242
TEST,20210517,AstraZeneca,1,50-59,0.252
TEST,20210517,AstraZeneca,1,60-69,0.59
TEST,20210517,AstraZeneca,1,70-79,1.462
TEST,20210517,AstraZeneca,1,80+,0
TEST,20210517,AstraZeneca,1,60+,0.816
TEST,20210517,AstraZeneca,1,all_agebands,0.439
TEST,20210517,AstraZeneca,2,0-4,0
TEST,20210517,AstraZeneca,2,5-11,0
TEST,20210517,AstraZeneca,2,12-17,0
TEST,20210517,AstraZeneca,2,18-24,0
TEST,20210517,AstraZeneca,2,25-29,0.141
TEST,20210517,AstraZeneca,2,30-39,0.081
TEST,20210517,AstraZeneca,2,40-49,0.119
TEST,20210517,AstraZeneca,2,50-59,0.055
TEST,20210517,AstraZeneca,2,60-69,0
TEST,20210517,AstraZeneca,2,70-79,0
TEST,20210517,AstraZeneca,2,80+,0
TEST,20210517,AstraZeneca,2,60+,0
TEST,20210517,AstraZeneca,2,all_agebands,0.05
TEST,20210517,J&J,1,0-4,0
TEST,20210517,J&J,1,5-11,0
TEST,20210517,J&J,1,12-17,0
TEST,20210517,J&J,1,18-24,0
TEST,20210517,J&J,1,25-29,0
TEST,20210517,J&J,1,30-39,0
TEST,20210517,J&J,1,40-49,0
TEST,20210517,J&J,1,50-59,0
TEST,20210517,J&J,1,60-69,0
TEST,20210517,J&J,1,70-79,0
TEST,20210517,J&J,1,80+,0
TEST,20210517,J&J,1,60+,0
TEST,20210517,J&J,1,all_agebands,0
TEST,20210517,J&J,2,0-4,0
TEST,20210517,J&J,2,5-11,0
TEST,20210517,J&J,2,12-17,0
TEST,20210517,J&J,2,18-24,0
TEST,20210517,J&J,2,25-29,0
TEST,20210517,J&J,2,30-39,0
TEST,20210517,J&J,2,40-49,0
TEST,20210517,J&J,2,50-59,0
TEST,20210517,J&J,2,60-69,0
TEST,20210517,J&J,2,70-79,0
TEST,20210517,J&J,2,80+,0
TEST,20210517,J&J,2,60+,0
TEST,20210517,J&J,2,all_agebands,0
TEST,20210517,Moderna,1,0-4,0
TEST,20210517,Moderna,1,5-11,0
TEST,20210517,Moderna,1,12-17,0
TEST,20210517,Moderna,1,18-24,0.202
TEST,20210517,Moderna,1,25-29,0.159
TEST,20210517,Moderna,1,30-39,0.081
TEST,20210517,Moderna,1,40-49,0.07
TEST,20210517,Moderna,1,50-59,0.191
TEST,20210517,Moderna,1,60-69,0.287
TEST,20210517,Moderna,1,70-79,0.248
TEST,20210517,Moderna,1,80+,0.023
TEST,20210517,Moderna,1,60+,0.228
