datasource,week_since_vaccination,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,2,Moderna,2,40-49,L5,0,0,0,2138671.78
TEST,3,Moderna,2,40-49,L5,0,0,0,2138671.78
TEST,4,Moderna,2,40-49,L5,0,0,0,2283666.48
TEST,5,Moderna,2,40-49,L5,0,0,0,3208007.67
TEST,6,Moderna,2,40-49,L5,0,0,0,3208007.67
TEST,7,Moderna,2,40-49,L5,0,0,0,3208007.67
TEST,8,Moderna,2,40-49,L5,0,0,0,3962833
TEST,9,Moderna,2,40-49,L5,0,0,0,4812011.5
TEST,10,Moderna,2,40-49,L5,0,0,0,6124378.28
TEST,11,Moderna,2,40-49,L5,0,0,0,14970702.45
TEST,10,Pfizer,1,80+,L5,0,0,0,1020729.71
TEST,11,Pfizer,1,80+,L5,0,0,0,1403503.35
TEST,12,Pfizer,1,80+,L5,0,0,0,1604003.83
TEST,13,Pfizer,1,80+,L5,0,0,0,2363795.12
TEST,1,Pfizer,2,30-39,L5,0,0,0,1320944.33
TEST,2,Pfizer,2,30-39,L5,0,0,0,1480618.92
TEST,3,Pfizer,2,30-39,L5,0,0,0,1604003.83
TEST,4,Pfizer,2,30-39,L5,0,0,0,1705523.06
TEST,5,Pfizer,2,30-39,L5,0,0,0,1749822.36
TEST,6,Pfizer,2,30-39,L5,0,0,0,1772846.34
TEST,7,Pfizer,2,30-39,L5,0,0,0,2245605.37
TEST,8,Pfizer,2,30-39,L5,0,0,0,2807006.71
TEST,9,Pfizer,2,30-39,L5,0,0,0,3208007.67
TEST,10,Pfizer,2,30-39,L5,0,0,0,3133402.84
TEST,11,Pfizer,2,30-39,L5,0,0,0,3849609.2
TEST,12,Pfizer,2,30-39,L5,0,0,0,3849609.2
TEST,13,Pfizer,2,30-39,L5,0,0,0,3849609.2
TEST,14,Pfizer,2,30-39,L5,0,0,0,4812011.5
TEST,15,Pfizer,2,30-39,L5,0,0,0,4812011.5
TEST,16,Pfizer,2,30-39,L5,0,0,0,4812011.5
TEST,17,Pfizer,2,30-39,L5,0,0,0,4990234.15
TEST,18,Pfizer,2,30-39,L5,0,0,0,6416015.34
TEST,19,Pfizer,2,30-39,L5,0,0,0,6416015.34
TEST,20,Pfizer,2,30-39,L5,0,0,0,6416015.34
TEST,21,Pfizer,2,30-39,L5,0,0,0,6416015.34
TEST,22,Pfizer,2,30-39,L5,0,0,0,10364332.47
TEST,14,Pfizer,1,80+,L5,0,0,0,4812011.5
TEST,15,Pfizer,1,80+,L5,0,0,0,4646080.07
TEST,16,Pfizer,1,80+,L5,0,0,0,7091385.37
TEST,4,Pfizer,1,30-39,L5,0,0,0,1433365.13
TEST,5,J&J,1,50-59,L5,0,0,0,6736816.1
TEST,6,J&J,1,50-59,L5,0,0,0,44912107.35
TEST,5,J&J,1,70-79,L5,0,0,0,3208007.67
TEST,6,J&J,1,70-79,L5,0,0,0,3208007.67
TEST,7,J&J,1,70-79,L5,0,0,0,3208007.67
TEST,8,J&J,1,70-79,L5,0,0,0,3208007.67
TEST,9,J&J,1,70-79,L5,0,0,0,3208007.67
TEST,22,Pfizer,2,60-69,L5,0,0,0,8982421.47
TEST,10,J&J,1,70-79,L5,0,0,0,16842040.26
TEST,6,Moderna,1,60-69,L5,0,0,0,2591083.12
TEST,7,Moderna,1,60-69,L5,0,0,0,7091385.37
TEST,8,Moderna,1,60-69,L5,0,0,0,9624023
TEST,9,Moderna,1,60-69,L5,0,0,0,9624023
TEST,10,Moderna,1,60-69,L5,0,0,0,13473632.21
TEST,1,Moderna,1,80+,L5,0,0,0,19248046.01
TEST,2,Moderna,1,80+,L5,0,0,0,19248046.01
TEST,3,Moderna,1,80+,L5,0,0,0,19248046.01
TEST,4,Moderna,1,80+,L5,0,0,0,19248046.01
TEST,5,Moderna,1,80+,L5,0,0,0,44912107.35
TEST,1,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,2,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,3,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,4,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,5,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,6,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,7,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,8,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,9,Moderna,2,80+,L5,0,0,0,19248046.01
TEST,10,Moderna,2,80+,L5,0,0,0,33684080.52
TEST,1,Pfizer,1,18-24,L5,0,0,0,1295541.56
TEST,7,J&J,1,60-69,L5,0,0,0,3849609.2
TEST,8,J&J,1,60-69,L5,0,0,0,8982421.47
TEST,7,Pfizer,1,50-59,L5,0,0,0,3208007.67
TEST,8,Pfizer,1,50-59,L5,0,0,0,3641522.22
TEST,9,Pfizer,1,50-59,L5,0,0,0,3849609.2
TEST,10,Pfizer,1,50-59,L5,0,0,0,3849609.2
TEST,11,Pfizer,1,50-59,L5,0,0,0,3849609.2
TEST,12,Pfizer,1,50-59,L5,0,0,0,4491210.74
TEST,13,Pfizer,1,50-59,L5,0,0,0,4812011.5
TEST,14,Pfizer,1,50-59,L5,0,0,0,4812011.5
TEST,15,Pfizer,1,50-59,L5,0,0,0,4812011.5
TEST,16,Pfizer,1,50-59,L5,0,0,0,6416015.34
TEST,17,Pfizer,1,50-59,L5,0,0,0,8421020.13
TEST,18,Pfizer,1,50-59,L5,0,0,0,9624023
TEST,19,Pfizer,1,50-59,L5,0,0,0,9624023
TEST,20,Pfizer,1,50-59,L5,0,0,0,9624023
TEST,21,Pfizer,1,50-59,L5,0,0,0,9624023
TEST,22,Pfizer,1,50-59,L5,0,0,0,14970702.45
TEST,23,Pfizer,1,50-59,L5,0,0,0,19248046.01
TEST,24,Pfizer,1,50-59,L5,0,0,0,19248046.01
TEST,25,Pfizer,1,50-59,L5,0,0,0,44912107.35
TEST,2,Pfizer,1,18-24,L5,0,0,0,1871337.81
TEST,3,Pfizer,1,18-24,L5,0,0,0,2641888.67
TEST,1,Pfizer,2,18-24,L5,0,0,0,6416015.34
TEST,2,Pfizer,2,18-24,L5,0,0,0,6416015.34
TEST,3,Pfizer,2,18-24,L5,0,0,0,6416015.34
TEST,4,Pfizer,2,18-24,L5,0,0,0,6416015.34
TEST,5,Pfizer,2,18-24,L5,0,0,0,6416015.34
TEST,6,Pfizer,2,18-24,L5,0,0,0,6416015.34
TEST,7,Pfizer,2,18-24,L5,0,0,0,6416015.34
TEST,8,Pfizer,2,18-24,L5,0,0,0,8421020.13
TEST,9,Pfizer,2,18-24,L5,0,0,0,9624023
TEST,10,Pfizer,2,18-24,L5,0,0,0,9624023
TEST,11,Pfizer,2,18-24,L5,0,0,0,9624023
TEST,12,Pfizer,2,18-24,L5,0,0,0,9624023
TEST,13,Pfizer,2,18-24,L5,0,0,0,9624023
TEST,14,Pfizer,2,18-24,L5,0,0,0,9624023
TEST,15,Pfizer,2,18-24,L5,0,0,0,11228026.84
TEST,16,Pfizer,2,18-24,L5,0,0,0,19248046.01
TEST,17,Pfizer,2,18-24,L5,0,0,0,19248046.01
TEST,18,Pfizer,2,18-24,L5,0,0,0,19248046.01
TEST,19,Pfizer,2,18-24,L5,0,0,0,19248046.01
TEST,20,Pfizer,2,18-24,L5,0,0,0,19248046.01
TEST,21,Pfizer,2,18-24,L5,0,0,0,19248046.01
TEST,22,Pfizer,2,18-24,L5,0,0,0,33684080.52
TEST,5,Pfizer,1,30-39,L5,0,0,0,2749720.86
TEST,6,Pfizer,1,30-39,L5,0,0,0,3545692.69
TEST,7,Pfizer,1,70-79,L5,0,0,0,7485351.23
TEST,13,AstraZeneca,1,40-49,L5,0,0,0,5389452.88
TEST,14,AstraZeneca,1,40-49,L5,0,0,0,9624023
TEST,15,AstraZeneca,1,40-49,L5,0,0,0,9624023
TEST,16,AstraZeneca,1,40-49,L5,0,0,0,9624023
TEST,17,AstraZeneca,1,40-49,L5,0,0,0,9624023
TEST,18,AstraZeneca,1,40-49,L5,0,0,0,13473632.21
TEST,19,AstraZeneca,1,40-49,L5,0,0,0,26947264.41
TEST,5,Moderna,1,70-79,L5,0,0,0,3641522.22
TEST,6,Moderna,1,70-79,L5,0,0,0,4812011.5
TEST,7,Moderna,1,70-79,L5,0,0,0,4812011.5
TEST,8,Moderna,1,70-79,L5,0,0,0,9624023
TEST,9,Moderna,1,70-79,L5,0,0,0,9624023
TEST,10,Moderna,1,70-79,L5,0,0,0,14970702.45
TEST,5,Moderna,2,30-39,L5,0,0,0,9624023
TEST,6,Moderna,2,30-39,L5,0,0,0,9624023
TEST,7,Moderna,2,30-39,L5,0,0,0,9624023
TEST,8,Moderna,2,30-39,L5,0,0,0,11228026.84
TEST,9,Moderna,2,30-39,L5,0,0,0,19248046.01
TEST,10,Moderna,2,30-39,L5,0,0,0,19248046.01
TEST,11,Moderna,2,30-39,L5,0,0,0,19248046.01
TEST,12,Moderna,2,30-39,L5,0,0,0,33684080.52
TEST,13,AstraZeneca,1,60-69,L5,0,0,0,9624023
TEST,1,Moderna,2,50-59,L5,0,0,0,1871337.81
TEST,2,Moderna,2,50-59,L5,0,0,0,1952700.32
TEST,3,Moderna,2,50-59,L5,0,0,0,2105255.03
TEST,7,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,8,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,9,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,10,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,11,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,12,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,13,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,14,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,15,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,16,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,17,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,18,Pfizer,1,30-39,L5,0,0,0,9624023
TEST,19,Pfizer,1,30-39,L5,0,0,0,14970702.45
TEST,20,Pfizer,1,30-39,L5,0,0,0,19248046.01
TEST,21,Pfizer,1,30-39,L5,0,0,0,19248046.01
TEST,22,Pfizer,1,30-39,L5,0,0,0,19248046.01
TEST,23,Pfizer,1,30-39,L5,0,0,0,19248046.01
TEST,24,Pfizer,1,30-39,L5,0,0,0,19248046.01
TEST,25,Pfizer,1,30-39,L5,0,0,0,26947264.41
TEST,4,Moderna,2,50-59,L5,0,0,0,2749720.86
TEST,1,AstraZeneca,1,25-29,L5,0,0,0,3849609.2
TEST,2,AstraZeneca,1,25-29,L5,0,0,0,3849609.2
TEST,3,AstraZeneca,1,25-29,L5,0,0,0,3849609.2
TEST,4,AstraZeneca,1,25-29,L5,0,0,0,3962833
TEST,5,AstraZeneca,1,25-29,L5,0,0,0,4812011.5
TEST,6,AstraZeneca,1,25-29,L5,0,0,0,5858100.96
TEST,7,AstraZeneca,1,25-29,L5,0,0,0,6416015.34
TEST,8,AstraZeneca,1,25-29,L5,0,0,0,8982421.47
TEST,9,AstraZeneca,1,25-29,L5,0,0,0,19248046.01
TEST,10,AstraZeneca,1,25-29,L5,0,0,0,19248046.01
TEST,11,AstraZeneca,1,25-29,L5,0,0,0,19248046.01
TEST,12,AstraZeneca,1,25-29,L5,0,0,0,19248046.01
TEST,13,AstraZeneca,1,25-29,L5,0,0,0,33684080.52
TEST,1,AstraZeneca,2,25-29,L5,0,0,0,19248046.01
TEST,2,AstraZeneca,2,25-29,L5,0,0,0,19248046.01
TEST,3,AstraZeneca,2,25-29,L5,0,0,0,19248046.01
TEST,4,AstraZeneca,2,25-29,L5,0,0,0,19248046.01
TEST,5,AstraZeneca,2,25-29,L5,0,0,0,19248046.01
TEST,6,AstraZeneca,2,25-29,L5,0,0,0,19248046.01
TEST,7,AstraZeneca,2,25-29,L5,0,0,0,19248046.01
TEST,8,AstraZeneca,2,25-29,L5,0,0,0,67368161.03
TEST,5,Moderna,2,50-59,L5,0,0,0,3849609.2
TEST,6,Moderna,2,50-59,L5,0,0,0,3849609.2
TEST,7,Moderna,2,50-59,L5,0,0,0,3849609.2
TEST,8,Moderna,2,50-59,L5,0,0,0,3849609.2
TEST,9,Moderna,2,50-59,L5,0,0,0,4812011.5
TEST,5,Moderna,1,30-39,L5,0,0,0,19248046.01
TEST,6,Moderna,1,30-39,L5,0,0,0,19248046.01
TEST,7,Moderna,1,30-39,L5,0,0,0,19248046.01
TEST,8,Moderna,1,30-39,L5,0,0,0,19248046.01
TEST,9,Moderna,1,30-39,L5,0,0,0,26947264.41
TEST,1,Pfizer,2,25-29,L5,0,0,0,6416015.34
TEST,2,Pfizer,2,25-29,L5,0,0,0,6416015.34
TEST,3,Pfizer,2,25-29,L5,0,0,0,6416015.34
TEST,4,Pfizer,2,25-29,L5,0,0,0,6416015.34
TEST,5,Pfizer,2,25-29,L5,0,0,0,6416015.34
TEST,6,Pfizer,2,25-29,L5,0,0,0,6416015.34
TEST,7,Pfizer,2,25-29,L5,0,0,0,6416015.34
TEST,8,Pfizer,2,25-29,L5,0,0,0,6416015.34
TEST,9,Pfizer,2,25-29,L5,0,0,0,8421020.13
TEST,10,Pfizer,2,25-29,L5,0,0,0,9624023
TEST,11,Pfizer,2,25-29,L5,0,0,0,9624023
TEST,12,Pfizer,2,25-29,L5,0,0,0,9624023
TEST,13,Pfizer,2,25-29,L5,0,0,0,9624023
TEST,14,Pfizer,2,25-29,L5,0,0,0,9624023
TEST,15,Pfizer,2,25-29,L5,0,0,0,9624023
TEST,22,Pfizer,2,40-49,L5,0,0,0,8421020.13
TEST,10,Pfizer,2,70-79,L5,0,0,0,4812011.5
TEST,11,Pfizer,2,70-79,L5,0,0,0,7091385.37
TEST,12,Pfizer,2,70-79,L5,0,0,0,9624023
TEST,13,Pfizer,2,70-79,L5,0,0,0,12248756.55
TEST,11,Moderna,1,70-79,L5,0,0,0,19248046.01
TEST,12,Moderna,1,70-79,L5,0,0,0,19248046.01
TEST,13,Moderna,1,70-79,L5,0,0,0,67368161.03
TEST,2,AstraZeneca,1,30-39,L5,0,0,0,4812011.5
TEST,3,AstraZeneca,1,30-39,L5,0,0,0,4812011.5
TEST,4,AstraZeneca,1,30-39,L5,0,0,0,4812011.5
TEST,5,AstraZeneca,1,30-39,L5,0,0,0,5614013.42
TEST,6,AstraZeneca,1,30-39,L5,0,0,0,6416015.34
TEST,7,AstraZeneca,1,30-39,L5,0,0,0,6416015.34
TEST,8,AstraZeneca,1,30-39,L5,0,0,0,6416015.34
TEST,9,AstraZeneca,1,30-39,L5,0,0,0,6416015.34
TEST,10,AstraZeneca,1,30-39,L5,0,0,0,6416015.34
TEST,11,AstraZeneca,1,30-39,L5,0,0,0,6416015.34
TEST,12,AstraZeneca,1,30-39,L5,0,0,0,6736816.1
TEST,13,AstraZeneca,1,30-39,L5,0,0,0,33684080.52
TEST,1,AstraZeneca,2,30-39,L5,0,0,0,6416015.34
TEST,2,AstraZeneca,2,30-39,L5,0,0,0,6416015.34
TEST,3,AstraZeneca,2,30-39,L5,0,0,0,6416015.34
TEST,4,AstraZeneca,2,30-39,L5,0,0,0,6416015.34
TEST,5,AstraZeneca,2,30-39,L5,0,0,0,7091385.37
TEST,8,Pfizer,1,70-79,L5,0,0,0,12248756.55
TEST,9,Pfizer,1,70-79,L5,0,0,0,19248046.01
TEST,10,Pfizer,1,70-79,L5,0,0,0,19248046.01
TEST,11,Pfizer,1,70-79,L5,0,0,0,19248046.01
TEST,12,Pfizer,1,70-79,L5,0,0,0,33684080.52
TEST,6,AstraZeneca,2,30-39,L5,0,0,0,11228026.84
TEST,14,Pfizer,2,70-79,L5,0,0,0,19248046.01
TEST,15,Pfizer,2,70-79,L5,0,0,0,19248046.01
TEST,16,Pfizer,2,70-79,L5,0,0,0,19248046.01
TEST,2,AstraZeneca,2,60-69,L5,0,0,0,6416015.34
TEST,3,AstraZeneca,2,60-69,L5,0,0,0,8982421.47
TEST,8,AstraZeneca,2,50-59,L5,0,0,0,13473632.21
TEST,11,Moderna,2,60-69,L5,0,0,0,5182166.23
TEST,12,Moderna,2,60-69,L5,0,0,0,7091385.37
TEST,13,Moderna,2,60-69,L5,0,0,0,9624023
TEST,14,Moderna,2,60-69,L5,0,0,0,9624023
TEST,15,Moderna,2,60-69,L5,0,0,0,12248756.55
TEST,10,Moderna,2,50-59,L5,0,0,0,8421020.13
TEST,11,Moderna,2,50-59,L5,0,0,0,9624023
TEST,12,Moderna,2,50-59,L5,0,0,0,13473632.21
TEST,13,Moderna,2,50-59,L5,0,0,0,19248046.01
TEST,14,Moderna,2,50-59,L5,0,0,0,19248046.01
TEST,15,Moderna,2,50-59,L5,0,0,0,19248046.01
TEST,16,Moderna,2,50-59,L5,0,0,0,19248046.01
TEST,17,Moderna,2,50-59,L5,0,0,0,19248046.01
TEST,18,Moderna,2,50-59,L5,0,0,0,19248046.01
TEST,19,Moderna,2,50-59,L5,0,0,0,44912107.35
TEST,4,Pfizer,1,18-24,L5,0,0,0,9624023
TEST,23,Pfizer,2,60-69,L5,0,0,0,33684080.52
TEST,4,Pfizer,1,12-17,L5,0,0,0,67368161.03
TEST,16,Pfizer,2,80+,L5,0,0,0,9624023
TEST,17,Pfizer,2,80+,L5,0,0,0,9624023
TEST,18,Pfizer,2,80+,L5,0,0,0,9624023
TEST,19,Pfizer,2,80+,L5,0,0,0,9624023
TEST,20,Pfizer,2,80+,L5,0,0,0,9624023
TEST,21,Pfizer,2,80+,L5,0,0,0,9624023
TEST,22,Pfizer,2,80+,L5,0,0,0,13473632.21
TEST,23,Pfizer,2,50-59,L5,0,0,0,44912107.35
TEST,16,Moderna,2,60-69,L5,0,0,0,19248046.01
TEST,17,Moderna,2,60-69,L5,0,0,0,19248046.01
TEST,18,Moderna,2,60-69,L5,0,0,0,19248046.01
TEST,19,Moderna,2,60-69,L5,0,0,0,22456053.68
TEST,4,AstraZeneca,2,60-69,L5,0,0,0,33684080.52
TEST,23,Pfizer,2,40-49,L5,0,0,0,67368161.03
TEST,11,Moderna,1,60-69,L5,0,0,0,19248046.01
TEST,12,Moderna,1,60-69,L5,0,0,0,19248046.01
TEST,13,Moderna,1,60-69,L5,0,0,0,19248046.01
TEST,14,Moderna,1,60-69,L5,0,0,0,33684080.52
TEST,5,Pfizer,1,18-24,L5,0,0,0,16842040.26
TEST,5,Moderna,1,18-24,L5,0,0,0,33684080.52
TEST,16,Pfizer,2,25-29,L5,0,0,0,19248046.01
TEST,17,Pfizer,2,25-29,L5,0,0,0,19248046.01
TEST,18,Pfizer,2,25-29,L5,0,0,0,19248046.01
TEST,19,Pfizer,2,25-29,L5,0,0,0,19248046.01
TEST,20,Pfizer,2,25-29,L5,0,0,0,19248046.01
TEST,21,Pfizer,2,25-29,L5,0,0,0,19248046.01
TEST,22,Pfizer,2,25-29,L5,0,0,0,16842040.26
TEST,17,Pfizer,1,80+,L5,0,0,0,19248046.01
TEST,18,Pfizer,1,80+,L5,0,0,0,19248046.01
TEST,19,Pfizer,1,80+,L5,0,0,0,19248046.01
TEST,20,Pfizer,1,80+,L5,0,0,0,19248046.01
TEST,21,Pfizer,1,80+,L5,0,0,0,19248046.01
TEST,22,Pfizer,1,80+,L5,0,0,0,19248046.01
TEST,23,Pfizer,1,80+,L5,0,0,0,19248046.01
TEST,24,Pfizer,1,80+,L5,0,0,0,19248046.01
TEST,25,Pfizer,1,80+,L5,0,0,0,16842040.26
TEST,7,Pfizer,1,40-49,L5,0,0,0,6416015.34
TEST,8,Pfizer,1,40-49,L5,0,0,0,6416015.34
TEST,9,Pfizer,1,40-49,L5,0,0,0,6416015.34
TEST,10,Pfizer,1,40-49,L5,0,0,0,6416015.34
TEST,11,Pfizer,1,40-49,L5,0,0,0,6416015.34
TEST,12,Pfizer,1,40-49,L5,0,0,0,7485351.23
TEST,13,Pfizer,1,40-49,L5,0,0,0,9624023
TEST,14,Pfizer,1,40-49,L5,0,0,0,9624023
TEST,15,Pfizer,1,40-49,L5,0,0,0,9624023
TEST,16,Pfizer,1,40-49,L5,0,0,0,9624023
TEST,17,Pfizer,1,40-49,L5,0,0,0,9624023
TEST,18,Pfizer,1,40-49,L5,0,0,0,9624023
TEST,19,Pfizer,1,40-49,L5,0,0,0,9624023
TEST,20,Pfizer,1,40-49,L5,0,0,0,12248756.55
TEST,21,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,22,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,23,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,24,Pfizer,1,40-49,L5,0,0,0,19248046.01
TEST,25,Pfizer,1,40-49,L5,0,0,0,26947264.41
TEST,11,Moderna,2,70-79,L5,0,0,0,67368161.03
TEST,14,AstraZeneca,1,70-79,L5,0,0,0,67368161.03
TEST,18,AstraZeneca,1,50-59,L5,0,0,0,19248046.01
TEST,19,AstraZeneca,1,50-59,L5,0,0,0,19248046.01
TEST,20,AstraZeneca,1,50-59,L5,0,0,0,33684080.52
TEST,7,AstraZeneca,2,30-39,L5,0,0,0,16842040.26
TEST,12,Moderna,2,40-49,L5,0,0,0,19248046.01
TEST,13,Moderna,2,40-49,L5,0,0,0,19248046.01
TEST,14,Moderna,2,40-49,L5,0,0,0,19248046.01
TEST,15,Moderna,2,40-49,L5,0,0,0,33684080.52
TEST,0,none,no_dose,all_birth_cohorts,L5,4,174.43,47.53,446.61
TEST,1,Pfizer,1,all_birth_cohorts,L5,0,0,0,24294.32
TEST,2,Pfizer,1,all_birth_cohorts,L5,0,0,0,26393.01
TEST,3,Pfizer,1,all_birth_cohorts,L5,0,0,0,31312.18
TEST,4,Pfizer,1,all_birth_cohorts,L5,0,0,0,71138.5
TEST,5,Pfizer,1,all_birth_cohorts,L5,0,0,0,107274.14
TEST,6,Pfizer,1,all_birth_cohorts,L5,0,0,0,187916.77
TEST,1,Moderna,1,all_birth_cohorts,L5,0,0,0,138049.51
TEST,1,Pfizer,2,all_birth_cohorts,L5,0,0,0,55976.87
TEST,2,Pfizer,2,all_birth_cohorts,L5,0,0,0,59198.74
TEST,3,Pfizer,2,all_birth_cohorts,L5,0,0,0,59591.47
TEST,4,Pfizer,2,all_birth_cohorts,L5,0,0,0,59697.09
TEST,5,Pfizer,2,all_birth_cohorts,L5,0,0,0,63167.52
TEST,6,Pfizer,2,all_birth_cohorts,L5,0,0,0,69631.17
TEST,7,Pfizer,2,all_birth_cohorts,L5,0,0,0,74770.43
TEST,8,Pfizer,2,all_birth_cohorts,L5,0,0,0,87833.33
TEST,9,Pfizer,2,all_birth_cohorts,L5,0,0,0,105675.55
TEST,10,Pfizer,2,all_birth_cohorts,L5,0,0,0,133270.35
TEST,11,Pfizer,2,all_birth_cohorts,L5,0,0,0,161942.69
TEST,12,Pfizer,2,all_birth_cohorts,L5,0,0,0,187133.78
TEST,13,Pfizer,2,all_birth_cohorts,L5,0,0,0,217667.73
TEST,14,Pfizer,2,all_birth_cohorts,L5,0,0,0,303460.18
TEST,15,Pfizer,2,all_birth_cohorts,L5,0,0,0,387173.34
TEST,16,Pfizer,2,all_birth_cohorts,L5,0,0,0,440314.78
TEST,17,Pfizer,2,all_birth_cohorts,L5,0,0,0,518216.62
TEST,18,Pfizer,2,all_birth_cohorts,L5,0,0,0,585810.1
TEST,19,Pfizer,2,all_birth_cohorts,L5,0,0,0,620904.71
TEST,20,Pfizer,2,all_birth_cohorts,L5,0,0,0,626680.57
TEST,21,Pfizer,2,all_birth_cohorts,L5,0,0,0,792566.6
TEST,1,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,93243.13
TEST,2,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,93437.12
TEST,3,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,93437.12
TEST,4,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,93566.89
TEST,5,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,98419.52
TEST,6,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,106258.93
TEST,7,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,114864.72
TEST,8,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,133138.66
TEST,9,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,145346.63
TEST,10,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,157586.34
TEST,11,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,164312.59
TEST,12,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,185587.22
TEST,1,AstraZeneca,2,all_birth_cohorts,L5,0,0,0,272194.59
TEST,2,AstraZeneca,2,all_birth_cohorts,L5,0,0,0,408291.89
TEST,13,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,1060915.92
TEST,2,Moderna,1,all_birth_cohorts,L5,0,0,0,145190
TEST,3,Moderna,1,all_birth_cohorts,L5,0,0,0,164312.59
TEST,4,Moderna,1,all_birth_cohorts,L5,0,0,0,191659.06
TEST,5,Moderna,1,all_birth_cohorts,L5,0,0,0,499023.42
TEST,1,Moderna,2,all_birth_cohorts,L5,0,0,0,277806.85
TEST,2,Moderna,2,all_birth_cohorts,L5,0,0,0,286064.38
TEST,3,Moderna,2,all_birth_cohorts,L5,0,0,0,290380
TEST,4,Moderna,2,all_birth_cohorts,L5,0,0,0,334333.31
TEST,5,Moderna,2,all_birth_cohorts,L5,0,0,0,455190.28
TEST,6,Moderna,2,all_birth_cohorts,L5,0,0,0,479488.69
TEST,7,Moderna,2,all_birth_cohorts,L5,0,0,0,500878.52
TEST,8,Moderna,2,all_birth_cohorts,L5,0,0,0,559071.88
TEST,9,Moderna,2,all_birth_cohorts,L5,0,0,0,667011.5
TEST,10,Moderna,2,all_birth_cohorts,L5,0,0,0,1122802.68
TEST,7,Pfizer,1,all_birth_cohorts,L5,0,0,0,419739.32
TEST,8,Pfizer,1,all_birth_cohorts,L5,0,0,0,491738.4
TEST,9,Pfizer,1,all_birth_cohorts,L5,0,0,0,543291.62
TEST,14,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,3641522.22
TEST,15,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,3849609.2
TEST,16,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,3962833
TEST,17,AstraZeneca,1,all_birth_cohorts,L5,0,0,0,5614013.42
TEST,22,Pfizer,2,all_birth_cohorts,L5,0,0,0,1480618.92
TEST,3,AstraZeneca,2,all_birth_cohorts,L5,0,0,0,588368.22
TEST,1,J&J,1,all_birth_cohorts,L5,0,0,0,620904.71
TEST,2,J&J,1,all_birth_cohorts,L5,0,0,0,620904.71
TEST,3,J&J,1,all_birth_cohorts,L5,0,0,0,677066.95
TEST,4,J&J,1,all_birth_cohorts,L5,0,0,0,898242.15
TEST,6,Moderna,1,all_birth_cohorts,L5,0,0,0,836871.57
TEST,7,Moderna,1,all_birth_cohorts,L5,0,0,0,1643125.88
TEST,8,Moderna,1,all_birth_cohorts,L5,0,0,0,2138671.78
TEST,9,Moderna,1,all_birth_cohorts,L5,0,0,0,2208792.16
TEST,10,Moderna,1,all_birth_cohorts,L5,0,0,0,3208007.67
TEST,11,Moderna,1,all_birth_cohorts,L5,0,0,0,3849609.2
TEST,12,Moderna,1,all_birth_cohorts,L5,0,0,0,4346332.97
TEST,13,Moderna,1,all_birth_cohorts,L5,0,0,0,7091385.37
TEST,14,Moderna,1,all_birth_cohorts,L5,0,0,0,12248756.55
TEST,15,Moderna,1,all_birth_cohorts,L5,0,0,0,22456053.68
TEST,10,Pfizer,1,all_birth_cohorts,L5,0,0,0,590948.78
TEST,11,Pfizer,1,all_birth_cohorts,L5,0,0,0,748535.12
TEST,12,Pfizer,1,all_birth_cohorts,L5,0,0,0,858193.13
TEST,13,Pfizer,1,all_birth_cohorts,L5,0,0,0,1122802.68
