sex,month,year,Ageband,type_vax_1,history_covid,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible
both_sexes,March,2021,all_birth_cohorts,Moderna,1,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
both_sexes,April,2021,all_birth_cohorts,Moderna,1,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43
both_sexes,January,2021,all_birth_cohorts,Pfizer,1,69,69,69,69,69,69,69,69,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32,0,0,1952700.32
both_sexes,February,2021,all_birth_cohorts,Pfizer,1,95,95,95,95,95,95,95,95,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07,0,0,1418277.07
both_sexes,March,2021,all_birth_cohorts,Pfizer,1,230,230,230,230,230,230,230,230,230,230,230,0,0,0,0,0,0,0,0,0,0,0,0,585810.1,0,0,585810.1,0,0,585810.1,0,0,585810.1,0,0,585810.1,0,0,585810.1,0,0,585810.1,0,0,585810.1,0,0,585810.1,0,0,585810.1
both_sexes,April,2021,all_birth_cohorts,Pfizer,1,548,548,548,548,548,548,548,548,548,548,548,0,0,0,0,0,0,0,0,0,0,0,0,245869.2,0,0,245869.2,0,0,245869.2,0,0,245869.2,0,0,245869.2,0,0,245869.2,0,0,245869.2,0,0,245869.2,0,0,245869.2,0,0,245869.2
both_sexes,January,2021,all_birth_cohorts,Moderna,0,55,55,55,55,55,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31
both_sexes,February,2021,all_birth_cohorts,Moderna,0,267,267,267,267,267,267,267,267,267,267,267,0,0,0,0,0,0,0,0,0,0,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42,0,0,504630.42
both_sexes,February,2021,all_birth_cohorts,AstraZeneca,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
both_sexes,March,2021,all_birth_cohorts,AstraZeneca,1,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67
0,all_months,2021,all_birth_cohorts,Pfizer,1,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,0,0,0,0,0,0,0,0,0,0,0,0,50748.14,0,0,50748.14,0,0,50748.14,0,0,50748.14,0,0,50748.14,0,0,50748.14,0,0,50748.14,0,0,50748.14,0,0,50748.14,0,0,50748.14
0,all_months,2021,all_birth_cohorts,AstraZeneca,0,31902,31902,31902,31902,31902,31902,31902,31902,31902,31902,31902,0,0,0,0,0,0,0,0,0,0,0,0,4223.44,0,0,4223.44,0,0,4223.44,0,0,4223.44,0,0,4223.44,0,0,4223.44,0,0,4223.44,0,0,4223.44,0,0,4223.44,0,0,4223.44
0,all_months,2021,all_birth_cohorts,Pfizer,0,77005,77005,77005,77005,77005,77005,77005,77005,77005,77005,77005,0,0,0,0,0,0,0,0,0,0,0,0,1749.71,0,0,1749.71,0,0,1749.71,0,0,1749.71,0,0,1749.71,0,0,1749.71,0,0,1749.71,0,0,1749.71,0,0,1749.71,0,0,1749.71
1,all_months,2021,all_birth_cohorts,Pfizer,0,56219,56219,56219,56219,56205,56219,56205,56164,56219,56219,56219,0,0,0,1,0,1,0,0,0,0,0,0,2396.63,0,0,2396.63,0,0,2396.63,649.85,16.45,3620.75,0,0,2396.63,649.85,16.45,3620.75,0,0,2398.98,0,0,2396.63,0,0,2396.63,0,0,2396.63
1,all_months,2021,all_birth_cohorts,AstraZeneca,0,21455,21455,21455,21455,21455,21455,21455,21455,21455,21455,21455,0,0,0,0,0,0,0,0,0,0,0,0,6279.95,0,0,6279.95,0,0,6279.95,0,0,6279.95,0,0,6279.95,0,0,6279.95,0,0,6279.95,0,0,6279.95,0,0,6279.95,0,0,6279.95
1,all_months,2021,all_birth_cohorts,Moderna,0,10752,10752,10752,10752,10752,10752,10752,10728,10752,10752,10752,0,0,0,0,0,0,0,0,0,0,0,0,12531.28,0,0,12531.28,0,0,12531.28,0,0,12531.28,0,0,12531.28,0,0,12531.28,0,0,12559.31,0,0,12531.28,0,0,12531.28,0,0,12531.28
1,all_months,2021,all_birth_cohorts,Moderna,1,104,104,104,104,104,104,104,104,104,104,104,0,0,0,0,0,0,0,0,0,0,0,0,1295541.56,0,0,1295541.56,0,0,1295541.56,0,0,1295541.56,0,0,1295541.56,0,0,1295541.56,0,0,1295541.56,0,0,1295541.56,0,0,1295541.56,0,0,1295541.56
1,all_months,2021,all_birth_cohorts,Pfizer,1,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,1283,0,0,0,0,0,0,0,0,0,0,0,0,105016.62,0,0,105016.62,0,0,105016.62,0,0,105016.62,0,0,105016.62,0,0,105016.62,0,0,105016.62,0,0,105016.62,0,0,105016.62,0,0,105016.62
0,all_months,2021,all_birth_cohorts,Moderna,0,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,9033,0,0,0,0,0,0,0,0,0,0,0,0,14916.01,0,0,14916.01,0,0,14916.01,0,0,14916.01,0,0,14916.01,0,0,14916.01,0,0,14916.01,0,0,14916.01,0,0,14916.01,0,0,14916.01
1,all_months,2021,all_birth_cohorts,J&J,0,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,1831,0,0,0,0,0,0,0,0,0,0,0,0,73586.19,0,0,73586.19,0,0,73586.19,0,0,73586.19,0,0,73586.19,0,0,73586.19,0,0,73586.19,0,0,73586.19,0,0,73586.19,0,0,73586.19
0,all_months,2021,all_birth_cohorts,J&J,1,68,68,68,68,68,68,68,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5
0,all_months,2021,all_birth_cohorts,AstraZeneca,1,537,537,537,537,537,537,537,537,537,537,537,0,0,0,0,0,0,0,0,0,0,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63,0,0,250905.63
0,all_months,2021,all_birth_cohorts,J&J,0,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,0,0,0,0,0,0,0,0,0,0,0,0,78153.32,0,0,78153.32,0,0,78153.32,0,0,78153.32,0,0,78153.32,0,0,78153.32,0,0,78153.32,0,0,78153.32,0,0,78153.32,0,0,78153.32
0,all_months,2021,all_birth_cohorts,Moderna,1,259,259,259,259,259,259,259,259,259,259,259,0,0,0,0,0,0,0,0,0,0,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46,0,0,520217.46
1,all_months,2021,all_birth_cohorts,AstraZeneca,1,242,242,242,242,242,242,242,242,242,242,242,0,0,0,0,0,0,0,0,0,0,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66,0,0,556761.66
both_sexes,all_months,2021,all_birth_cohorts,Pfizer,1,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,3938,0,0,0,0,0,0,0,0,0,0,0,0,34214.4,0,0,34214.4,0,0,34214.4,0,0,34214.4,0,0,34214.4,0,0,34214.4,0,0,34214.4,0,0,34214.4,0,0,34214.4,0,0,34214.4
both_sexes,all_months,2021,all_birth_cohorts,AstraZeneca,0,53357,53357,53357,53357,53357,53357,53357,53357,53357,53357,53357,0,0,0,0,0,0,0,0,0,0,0,0,2525.19,0,0,2525.19,0,0,2525.19,0,0,2525.19,0,0,2525.19,0,0,2525.19,0,0,2525.19,0,0,2525.19,0,0,2525.19,0,0,2525.19
both_sexes,all_months,2021,all_birth_cohorts,Pfizer,0,133224,133224,133224,133224,133210,133224,133210,133169,133224,133224,133224,0,0,0,1,0,1,0,0,0,0,0,0,1011.35,0,0,1011.35,0,0,1011.35,274.19,6.94,1527.7,0,0,1011.35,274.19,6.94,1527.7,0,0,1011.77,0,0,1011.35,0,0,1011.35,0,0,1011.35
both_sexes,all_months,2021,all_birth_cohorts,Moderna,0,19785,19785,19785,19785,19785,19785,19785,19761,19785,19785,19785,0,0,0,0,0,0,0,0,0,0,0,0,6810.02,0,0,6810.02,0,0,6810.02,0,0,6810.02,0,0,6810.02,0,0,6810.02,0,0,6818.29,0,0,6810.02,0,0,6810.02,0,0,6810.02
both_sexes,all_months,2021,all_birth_cohorts,Moderna,1,363,363,363,363,363,363,363,363,363,363,363,0,0,0,0,0,0,0,0,0,0,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44,0,0,371174.44
both_sexes,all_months,2021,all_birth_cohorts,J&J,0,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,3555,0,0,0,0,0,0,0,0,0,0,0,0,37900.51,0,0,37900.51,0,0,37900.51,0,0,37900.51,0,0,37900.51,0,0,37900.51,0,0,37900.51,0,0,37900.51,0,0,37900.51,0,0,37900.51
both_sexes,all_months,2021,all_birth_cohorts,J&J,1,68,68,68,68,68,68,68,68,68,68,68,0,0,0,0,0,0,0,0,0,0,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5,0,0,1981416.5
both_sexes,all_months,2021,all_birth_cohorts,AstraZeneca,1,779,779,779,779,779,779,779,779,779,779,779,0,0,0,0,0,0,0,0,0,0,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62,0,0,172960.62
0,June,all_years,all_birth_cohorts,Pfizer,1,1201,1201,1201,1201,1201,1201,1201,1201,1201,1201,1201,0,0,0,0,0,0,0,0,0,0,0,0,112186.78,0,0,112186.78,0,0,112186.78,0,0,112186.78,0,0,112186.78,0,0,112186.78,0,0,112186.78,0,0,112186.78,0,0,112186.78,0,0,112186.78
0,May,all_years,all_birth_cohorts,AstraZeneca,0,10224,10224,10224,10224,10224,10224,10224,10224,10224,10224,10224,0,0,0,0,0,0,0,0,0,0,0,0,13178.44,0,0,13178.44,0,0,13178.44,0,0,13178.44,0,0,13178.44,0,0,13178.44,0,0,13178.44,0,0,13178.44,0,0,13178.44,0,0,13178.44
0,June,all_years,all_birth_cohorts,AstraZeneca,0,11202,11202,11202,11202,11202,11202,11202,11202,11202,11202,11202,0,0,0,0,0,0,0,0,0,0,0,0,12027.88,0,0,12027.88,0,0,12027.88,0,0,12027.88,0,0,12027.88,0,0,12027.88,0,0,12027.88,0,0,12027.88,0,0,12027.88,0,0,12027.88
0,May,all_years,all_birth_cohorts,Pfizer,0,20884,20884,20884,20884,20884,20884,20884,20884,20884,20884,20884,0,0,0,0,0,0,0,0,0,0,0,0,6451.65,0,0,6451.65,0,0,6451.65,0,0,6451.65,0,0,6451.65,0,0,6451.65,0,0,6451.65,0,0,6451.65,0,0,6451.65,0,0,6451.65
0,June,all_years,all_birth_cohorts,Pfizer,0,32751,32751,32751,32751,32751,32751,32751,32751,32751,32751,32751,0,0,0,0,0,0,0,0,0,0,0,0,4113.96,0,0,4113.96,0,0,4113.96,0,0,4113.96,0,0,4113.96,0,0,4113.96,0,0,4113.96,0,0,4113.96,0,0,4113.96,0,0,4113.96
1,April,all_years,all_birth_cohorts,Pfizer,0,8175,8175,8175,8175,8170,8175,8170,8175,8175,8175,8175,0,0,0,0,0,0,0,0,0,0,0,0,16481.51,0,0,16481.51,0,0,16481.51,0,0,16491.59,0,0,16481.51,0,0,16491.59,0,0,16481.51,0,0,16481.51,0,0,16481.51,0,0,16481.51
1,May,all_years,all_birth_cohorts,Pfizer,0,15099,15099,15099,15099,15099,15099,15099,15091,15099,15099,15099,0,0,0,0,0,0,0,0,0,0,0,0,8923.53,0,0,8923.53,0,0,8923.53,0,0,8923.53,0,0,8923.53,0,0,8923.53,0,0,8928.26,0,0,8923.53,0,0,8923.53,0,0,8923.53
1,April,all_years,all_birth_cohorts,AstraZeneca,0,4668,4668,4668,4668,4668,4668,4668,4668,4668,4668,4668,0,0,0,0,0,0,0,0,0,0,0,0,28863.82,0,0,28863.82,0,0,28863.82,0,0,28863.82,0,0,28863.82,0,0,28863.82,0,0,28863.82,0,0,28863.82,0,0,28863.82,0,0,28863.82
1,May,all_years,all_birth_cohorts,AstraZeneca,0,6914,6914,6914,6914,6914,6914,6914,6914,6914,6914,6914,0,0,0,0,0,0,0,0,0,0,0,0,19487.46,0,0,19487.46,0,0,19487.46,0,0,19487.46,0,0,19487.46,0,0,19487.46,0,0,19487.46,0,0,19487.46,0,0,19487.46,0,0,19487.46
1,June,all_years,all_birth_cohorts,AstraZeneca,0,7946,7946,7946,7946,7946,7946,7946,7946,7946,7946,7946,0,0,0,0,0,0,0,0,0,0,0,0,16956.5,0,0,16956.5,0,0,16956.5,0,0,16956.5,0,0,16956.5,0,0,16956.5,0,0,16956.5,0,0,16956.5,0,0,16956.5,0,0,16956.5
0,April,all_years,all_birth_cohorts,AstraZeneca,0,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,6994,0,0,0,0,0,0,0,0,0,0,0,0,19264.56,0,0,19264.56,0,0,19264.56,0,0,19264.56,0,0,19264.56,0,0,19264.56,0,0,19264.56,0,0,19264.56,0,0,19264.56,0,0,19264.56
0,January,all_years,all_birth_cohorts,Pfizer,0,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,1317,0,0,0,0,0,0,0,0,0,0,0,0,102305.48,0,0,102305.48,0,0,102305.48,0,0,102305.48,0,0,102305.48,0,0,102305.48,0,0,102305.48,0,0,102305.48,0,0,102305.48,0,0,102305.48
0,February,all_years,all_birth_cohorts,Pfizer,0,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,2707,0,0,0,0,0,0,0,0,0,0,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3
0,March,all_years,all_birth_cohorts,Pfizer,0,6589,6589,6589,6589,6589,6589,6589,6589,6589,6589,6589,0,0,0,0,0,0,0,0,0,0,0,0,20448.68,0,0,20448.68,0,0,20448.68,0,0,20448.68,0,0,20448.68,0,0,20448.68,0,0,20448.68,0,0,20448.68,0,0,20448.68,0,0,20448.68
0,April,all_years,all_birth_cohorts,Pfizer,0,12757,12757,12757,12757,12757,12757,12757,12757,12757,12757,12757,0,0,0,0,0,0,0,0,0,0,0,0,10561.76,0,0,10561.76,0,0,10561.76,0,0,10561.76,0,0,10561.76,0,0,10561.76,0,0,10561.76,0,0,10561.76,0,0,10561.76,0,0,10561.76
1,January,all_years,all_birth_cohorts,Pfizer,0,861,861,861,861,861,861,861,861,861,861,861,0,0,0,0,0,0,0,0,0,0,0,0,156488.18,0,0,156488.18,0,0,156488.18,0,0,156488.18,0,0,156488.18,0,0,156488.18,0,0,156488.18,0,0,156488.18,0,0,156488.18,0,0,156488.18
1,February,all_years,all_birth_cohorts,Pfizer,0,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,1498,0,0,0,0,0,0,0,0,0,0,0,0,89944.14,0,0,89944.14,0,0,89944.14,0,0,89944.14,0,0,89944.14,0,0,89944.14,0,0,89944.14,0,0,89944.14,0,0,89944.14,0,0,89944.14
1,March,all_years,all_birth_cohorts,Pfizer,0,3745,3745,3745,3745,3736,3745,3736,3745,3745,3745,3745,0,0,0,1,0,1,0,0,0,0,0,0,35977.66,0,0,35977.66,0,0,35977.66,9776.5,247.52,54471.17,0,0,35977.66,9776.5,247.52,54471.17,0,0,35977.66,0,0,35977.66,0,0,35977.66,0,0,35977.66
1,June,all_years,all_birth_cohorts,Pfizer,0,26841,26841,26841,26841,26841,26841,26841,26794,26841,26841,26841,0,0,0,0,0,0,0,0,0,0,0,0,5019.8,0,0,5019.8,0,0,5019.8,0,0,5019.8,0,0,5019.8,0,0,5019.8,0,0,5028.6,0,0,5019.8,0,0,5019.8,0,0,5019.8
1,June,all_years,all_birth_cohorts,Moderna,0,4982,4982,4982,4982,4982,4982,4982,4958,4982,4982,4982,0,0,0,0,0,0,0,0,0,0,0,0,27044.63,0,0,27044.63,0,0,27044.63,0,0,27044.63,0,0,27044.63,0,0,27044.63,0,0,27175.54,0,0,27044.63,0,0,27044.63,0,0,27044.63
1,June,all_years,all_birth_cohorts,Moderna,1,42,42,42,42,42,42,42,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
1,June,all_years,all_birth_cohorts,Pfizer,1,636,636,636,636,636,636,636,636,636,636,636,0,0,0,0,0,0,0,0,0,0,0,0,211849.56,0,0,211849.56,0,0,211849.56,0,0,211849.56,0,0,211849.56,0,0,211849.56,0,0,211849.56,0,0,211849.56,0,0,211849.56,0,0,211849.56
0,June,all_years,all_birth_cohorts,Moderna,0,4556,4556,4556,4556,4556,4556,4556,4556,4556,4556,4556,0,0,0,0,0,0,0,0,0,0,0,0,29573.38,0,0,29573.38,0,0,29573.38,0,0,29573.38,0,0,29573.38,0,0,29573.38,0,0,29573.38,0,0,29573.38,0,0,29573.38,0,0,29573.38
1,May,all_years,all_birth_cohorts,Moderna,0,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,3157,0,0,0,0,0,0,0,0,0,0,0,0,42678.59,0,0,42678.59,0,0,42678.59,0,0,42678.59,0,0,42678.59,0,0,42678.59,0,0,42678.59,0,0,42678.59,0,0,42678.59,0,0,42678.59
1,May,all_years,all_birth_cohorts,J&J,0,502,502,502,502,502,502,502,502,502,502,502,0,0,0,0,0,0,0,0,0,0,0,0,268399.05,0,0,268399.05,0,0,268399.05,0,0,268399.05,0,0,268399.05,0,0,268399.05,0,0,268399.05,0,0,268399.05,0,0,268399.05,0,0,268399.05
1,June,all_years,all_birth_cohorts,J&J,0,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,1305,0,0,0,0,0,0,0,0,0,0,0,0,103246.22,0,0,103246.22,0,0,103246.22,0,0,103246.22,0,0,103246.22,0,0,103246.22,0,0,103246.22,0,0,103246.22,0,0,103246.22,0,0,103246.22
1,March,all_years,all_birth_cohorts,AstraZeneca,0,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,1736,0,0,0,0,0,0,0,0,0,0,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09
0,March,all_years,all_birth_cohorts,Moderna,0,340,340,340,340,340,340,340,340,340,340,340,0,0,0,0,0,0,0,0,0,0,0,0,396283.3,0,0,396283.3,0,0,396283.3,0,0,396283.3,0,0,396283.3,0,0,396283.3,0,0,396283.3,0,0,396283.3,0,0,396283.3,0,0,396283.3
0,April,all_years,all_birth_cohorts,Moderna,0,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,1328,0,0,0,0,0,0,0,0,0,0,0,0,101458.07,0,0,101458.07,0,0,101458.07,0,0,101458.07,0,0,101458.07,0,0,101458.07,0,0,101458.07,0,0,101458.07,0,0,101458.07,0,0,101458.07
0,May,all_years,all_birth_cohorts,Moderna,0,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,0,0,0,0,0,0,0,0,0,0,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87,0,0,49883.87
0,March,all_years,all_birth_cohorts,AstraZeneca,0,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,3012,0,0,0,0,0,0,0,0,0,0,0,0,44733.17,0,0,44733.17,0,0,44733.17,0,0,44733.17,0,0,44733.17,0,0,44733.17,0,0,44733.17,0,0,44733.17,0,0,44733.17,0,0,44733.17
1,April,all_years,all_birth_cohorts,Moderna,0,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,0,0,0,0,0,0,0,0,0,0,0,0,74275.81,0,0,74275.81,0,0,74275.81,0,0,74275.81,0,0,74275.81,0,0,74275.81,0,0,74275.81,0,0,74275.81,0,0,74275.81,0,0,74275.81
0,February,all_years,all_birth_cohorts,AstraZeneca,0,470,470,470,470,470,470,470,470,470,470,470,0,0,0,0,0,0,0,0,0,0,0,0,286673.03,0,0,286673.03,0,0,286673.03,0,0,286673.03,0,0,286673.03,0,0,286673.03,0,0,286673.03,0,0,286673.03,0,0,286673.03,0,0,286673.03
1,March,all_years,all_birth_cohorts,Moderna,0,585,585,585,585,585,585,585,585,585,585,585,0,0,0,0,0,0,0,0,0,0,0,0,230318.5,0,0,230318.5,0,0,230318.5,0,0,230318.5,0,0,230318.5,0,0,230318.5,0,0,230318.5,0,0,230318.5,0,0,230318.5,0,0,230318.5
0,May,all_years,all_birth_cohorts,Pfizer,1,770,770,770,770,770,770,770,770,770,770,770,0,0,0,0,0,0,0,0,0,0,0,0,174982.24,0,0,174982.24,0,0,174982.24,0,0,174982.24,0,0,174982.24,0,0,174982.24,0,0,174982.24,0,0,174982.24,0,0,174982.24,0,0,174982.24
0,May,all_years,all_birth_cohorts,J&J,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
0,June,all_years,all_birth_cohorts,J&J,1,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43
0,April,all_years,all_birth_cohorts,AstraZeneca,1,107,107,107,107,107,107,107,107,107,107,107,0,0,0,0,0,0,0,0,0,0,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96
0,May,all_years,all_birth_cohorts,AstraZeneca,1,184,184,184,184,184,184,184,184,184,184,184,0,0,0,0,0,0,0,0,0,0,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62
0,June,all_years,all_birth_cohorts,AstraZeneca,1,210,210,210,210,210,210,210,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53
0,June,all_years,all_birth_cohorts,J&J,0,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,1308,0,0,0,0,0,0,0,0,0,0,0,0,103009.42,0,0,103009.42,0,0,103009.42,0,0,103009.42,0,0,103009.42,0,0,103009.42,0,0,103009.42,0,0,103009.42,0,0,103009.42,0,0,103009.42
0,May,all_years,all_birth_cohorts,J&J,0,389,389,389,389,389,389,389,389,389,389,389,0,0,0,0,0,0,0,0,0,0,0,0,346365.87,0,0,346365.87,0,0,346365.87,0,0,346365.87,0,0,346365.87,0,0,346365.87,0,0,346365.87,0,0,346365.87,0,0,346365.87,0,0,346365.87
0,May,all_years,all_birth_cohorts,Moderna,1,92,92,92,92,92,92,92,92,92,92,92,0,0,0,0,0,0,0,0,0,0,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24,0,0,1464525.24
0,June,all_years,all_birth_cohorts,Moderna,1,120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68
1,February,all_years,all_birth_cohorts,AstraZeneca,0,191,191,191,191,191,191,191,191,191,191,191,0,0,0,0,0,0,0,0,0,0,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77,0,0,705425.77
1,April,all_years,all_birth_cohorts,J&J,0,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42,0,0,5614013.42
